"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","list","event","condition","event_name","seq_pos","spatial_pos","recon_correct","spatial_stim","spatial_correct","temp_conf"
"13/04/2021 15:03:09","13/04/2021 11:03:12",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",30,2301.18999999831,4,1,1,0,"spatial_trial","SS5",1,4,"rand","pet store.png",6,4,NA,"hippo.png",4,NA
"13/04/2021 15:03:12","13/04/2021 11:03:15",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",23,1982.06500000379,2,1,1,0,"spatial_trial","SS5",1,2,"pred","grocery store.png",5,2,NA,"guava.png",2,NA
"13/04/2021 15:03:14","13/04/2021 11:03:17",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",21,960.409999999683,3,1,1,0,"spatial_trial","SS5",1,2,"pred","grocery store.png",3,3,NA,"coffee.png",3,NA
"13/04/2021 15:03:16","13/04/2021 11:03:19",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",26,1015.13999999588,4,1,1,0,"spatial_trial","SS5",1,4,"rand","pet store.png",2,4,NA,"ferret.png",4,NA
"13/04/2021 15:03:18","13/04/2021 11:03:21",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",24,1321.43500000529,3,1,1,0,"spatial_trial","SS5",1,2,"pred","grocery store.png",6,3,NA,"nachos.png",3,NA
"13/04/2021 15:03:20","13/04/2021 11:03:23",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",29,938.700000006065,1,1,1,0,"spatial_trial","SS5",1,4,"rand","pet store.png",5,1,NA,"pug.png",1,NA
"13/04/2021 15:03:22","13/04/2021 11:03:25",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",27,821.059999994759,1,1,1,0,"spatial_trial","SS5",1,4,"rand","pet store.png",3,1,NA,"owl.png",1,NA
"13/04/2021 15:03:24","13/04/2021 11:03:27",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",20,923.060000000987,4,1,1,0,"spatial_trial","SS5",1,2,"pred","grocery store.png",2,4,NA,"popcornshrimp.png",4,NA
"13/04/2021 15:03:26","13/04/2021 11:03:29",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",25,990.384999997332,3,1,1,0,"spatial_trial","SS5",1,4,"rand","pet store.png",1,3,NA,"parrot.png",3,NA
"13/04/2021 15:03:29","13/04/2021 11:03:31",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",22,1340.67499999946,4,1,1,0,"spatial_trial","SS5",1,2,"pred","grocery store.png",4,4,NA,"cabbage.png",4,NA
"13/04/2021 15:03:31","13/04/2021 11:03:34",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",28,2028.74000000156,2,1,1,0,"spatial_trial","SS5",1,4,"rand","pet store.png",4,2,NA,"pig.png",2,NA
"13/04/2021 15:03:33","13/04/2021 11:03:36",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",19,989.71999999776,1,1,1,0,"spatial_trial","SS5",1,2,"pred","grocery store.png",1,1,NA,"watermelon.png",1,NA
"13/04/2021 15:07:04","13/04/2021 11:07:07",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",24,2083.71999999508,3,1,1,0,"spatial_trial","SS5",2,3,"pred","grocery store.png",6,3,NA,"acornsquash.png",3,NA
"13/04/2021 15:07:08","13/04/2021 11:07:11",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",30,3156.98999999586,2,1,1,0,"spatial_trial","SS5",2,4,"rand","pet store.png",6,2,NA,"rat.png",2,NA
"13/04/2021 15:07:12","13/04/2021 11:07:14",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",25,2169.67999999906,3,1,1,0,"spatial_trial","SS5",2,4,"rand","pet store.png",1,3,NA,"deer.png",3,NA
"13/04/2021 15:07:14","13/04/2021 11:07:17",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",23,1273.02500000224,1,1,0,0,"spatial_trial","SS5",2,3,"pred","grocery store.png",5,2,NA,"bellpeppers.png",2,NA
"13/04/2021 15:07:18","13/04/2021 11:07:20",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",29,2890.75500000035,2,1,0,0,"spatial_trial","SS5",2,4,"rand","pet store.png",5,4,NA,"turkey.png",4,NA
"13/04/2021 15:07:20","13/04/2021 11:07:23",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",27,1348.10000000289,2,1,1,0,"spatial_trial","SS5",2,4,"rand","pet store.png",3,2,NA,"eagle.png",2,NA
"13/04/2021 15:07:22","13/04/2021 11:07:25",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",22,805.515000000014,4,1,1,0,"spatial_trial","SS5",2,3,"pred","grocery store.png",4,4,NA,"lemon.png",4,NA
"13/04/2021 15:07:24","13/04/2021 11:07:26",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",21,813.075000005483,3,1,1,0,"spatial_trial","SS5",2,3,"pred","grocery store.png",3,3,NA,"cantaloupe.png",3,NA
"13/04/2021 15:07:27","13/04/2021 11:07:29",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",20,1711.09499999875,4,1,1,0,"spatial_trial","SS5",2,3,"pred","grocery store.png",2,4,NA,"cookies.png",4,NA
"13/04/2021 15:07:28","13/04/2021 11:07:31",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",28,683.870000000752,1,1,1,0,"spatial_trial","SS5",2,4,"rand","pet store.png",4,1,NA,"panther.png",1,NA
"13/04/2021 15:07:30","13/04/2021 11:07:33",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",19,677.354999999807,1,1,1,0,"spatial_trial","SS5",2,3,"pred","grocery store.png",1,1,NA,"mustard.png",1,NA
"13/04/2021 15:07:32","13/04/2021 11:07:34",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",26,779.654999998456,1,1,1,0,"spatial_trial","SS5",2,4,"rand","pet store.png",2,1,NA,"donkey.png",1,NA
"13/04/2021 15:10:53","13/04/2021 11:10:55",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",25,1316.57500000438,2,1,1,0,"spatial_trial","SS5",3,3,"rand","pet store.png",1,2,NA,"vulture.png",2,NA
"13/04/2021 15:10:55","13/04/2021 11:10:57",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",22,837.664999999106,4,1,1,0,"spatial_trial","SS5",3,4,"pred","grocery store.png",4,4,NA,"corn.png",4,NA
"13/04/2021 15:10:57","13/04/2021 11:10:59",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",29,1006.76999999996,4,1,1,0,"spatial_trial","SS5",3,3,"rand","pet store.png",5,4,NA,"wolf.png",4,NA
"13/04/2021 15:10:59","13/04/2021 11:11:01",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",21,788.234999999986,3,1,1,0,"spatial_trial","SS5",3,4,"pred","grocery store.png",3,3,NA,"blackpepper.png",3,NA
"13/04/2021 15:11:00","13/04/2021 11:11:03",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",24,769.585000001825,3,1,1,0,"spatial_trial","SS5",3,4,"pred","grocery store.png",6,3,NA,"sandwich.png",3,NA
"13/04/2021 15:11:02","13/04/2021 11:11:05",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",28,973.039999997127,3,1,1,0,"spatial_trial","SS5",3,3,"rand","pet store.png",4,3,NA,"badger.png",3,NA
"13/04/2021 15:11:04","13/04/2021 11:11:07",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",30,713.324999996985,1,1,1,0,"spatial_trial","SS5",3,3,"rand","pet store.png",6,1,NA,"polarbear.png",1,NA
"13/04/2021 15:11:06","13/04/2021 11:11:08",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",27,638.245000001916,1,1,1,0,"spatial_trial","SS5",3,3,"rand","pet store.png",3,1,NA,"giraffe.png",1,NA
"13/04/2021 15:11:08","13/04/2021 11:11:11",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",20,1113.93500000122,4,1,1,0,"spatial_trial","SS5",3,4,"pred","grocery store.png",2,4,NA,"seaweed.png",4,NA
"13/04/2021 15:11:10","13/04/2021 11:11:13",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",23,1547.43500000041,2,1,1,0,"spatial_trial","SS5",3,4,"pred","grocery store.png",5,2,NA,"burger.png",2,NA
"13/04/2021 15:11:13","13/04/2021 11:11:16",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",26,1471.76999999647,3,1,1,0,"spatial_trial","SS5",3,3,"rand","pet store.png",2,3,NA,"cardinal.png",3,NA
"13/04/2021 15:11:15","13/04/2021 11:11:17",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",19,757.975000000442,1,1,1,0,"spatial_trial","SS5",3,4,"pred","grocery store.png",1,1,NA,"tomato.png",1,NA
"13/04/2021 15:14:33","13/04/2021 11:14:36",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",25,1248.34999999439,4,1,1,0,"spatial_trial","SS5",4,2,"rand","pet store.png",1,4,NA,"canadiangoose.png",4,NA
"13/04/2021 15:14:36","13/04/2021 11:14:38",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",27,1584.87500000047,4,1,0,0,"spatial_trial","SS5",4,2,"rand","pet store.png",3,3,NA,"bat.png",3,NA
"13/04/2021 15:14:38","13/04/2021 11:14:41",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",26,1560.77000000369,3,1,0,0,"spatial_trial","SS5",4,2,"rand","pet store.png",2,1,NA,"rabbit.png",1,NA
"13/04/2021 15:14:42","13/04/2021 11:14:45",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",22,2759.96500000474,4,1,1,0,"spatial_trial","SS5",4,4,"pred","grocery store.png",4,4,NA,"peaches.png",4,NA
"13/04/2021 15:14:45","13/04/2021 11:14:47",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",21,1574.87499999843,2,1,0,0,"spatial_trial","SS5",4,4,"pred","grocery store.png",3,3,NA,"beet.png",3,NA
"13/04/2021 15:14:47","13/04/2021 11:14:49",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",28,910.990000003949,3,1,0,0,"spatial_trial","SS5",4,2,"rand","pet store.png",4,2,NA,"elephant.png",2,NA
"13/04/2021 15:14:48","13/04/2021 11:14:51",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",20,729.939999997441,4,1,1,0,"spatial_trial","SS5",4,4,"pred","grocery store.png",2,4,NA,"egg.png",4,NA
"13/04/2021 15:14:50","13/04/2021 11:14:53",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",30,676.50500000309,1,1,1,0,"spatial_trial","SS5",4,2,"rand","pet store.png",6,1,NA,"frog.png",1,NA
"13/04/2021 15:14:52","13/04/2021 11:14:55",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",24,965.270000000601,3,1,1,0,"spatial_trial","SS5",4,4,"pred","grocery store.png",6,3,NA,"ramen.png",3,NA
"13/04/2021 15:14:54","13/04/2021 11:14:56",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",23,710.339999997814,2,1,1,0,"spatial_trial","SS5",4,4,"pred","grocery store.png",5,2,NA,"bacon.png",2,NA
"13/04/2021 15:14:57","13/04/2021 11:14:59",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",29,1730.79999999754,2,1,0,0,"spatial_trial","SS5",4,2,"rand","pet store.png",5,3,NA,"fox.png",3,NA
"13/04/2021 15:14:58","13/04/2021 11:15:01",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",19,704.485000002023,1,1,1,0,"spatial_trial","SS5",4,4,"pred","grocery store.png",1,1,NA,"ravioli.png",1,NA
"13/04/2021 15:19:30","13/04/2021 11:19:32",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",23,941.295000004175,2,1,1,0,"spatial_trial","SS5",5,1,"pred","grocery store.png",5,2,NA,"avocado.png",2,NA
"13/04/2021 15:19:34","13/04/2021 11:19:36",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",24,2885.93499999843,3,1,1,0,"spatial_trial","SS5",5,1,"pred","grocery store.png",6,3,NA,"granola.png",3,NA
"13/04/2021 15:19:36","13/04/2021 11:19:38",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",30,991.815000001225,4,1,1,0,"spatial_trial","SS5",5,3,"rand","pet store.png",6,4,NA,"shark.png",4,NA
"13/04/2021 15:19:40","13/04/2021 11:19:43",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",22,3300.17000000225,3,1,0,0,"spatial_trial","SS5",5,1,"pred","grocery store.png",4,4,NA,"butter.png",4,NA
"13/04/2021 15:19:42","13/04/2021 11:19:44",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",19,703.639999999723,1,1,1,0,"spatial_trial","SS5",5,1,"pred","grocery store.png",1,1,NA,"croissant.png",1,NA
"13/04/2021 15:19:43","13/04/2021 11:19:46",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",27,782.879999998841,4,1,1,0,"spatial_trial","SS5",5,3,"rand","pet store.png",3,4,NA,"whale.png",4,NA
"13/04/2021 15:19:45","13/04/2021 11:19:48",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",26,765.230000004522,1,1,1,0,"spatial_trial","SS5",5,3,"rand","pet store.png",2,1,NA,"hammerheadshark.png",1,NA
"13/04/2021 15:19:47","13/04/2021 11:19:50",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",28,777.33000000444,2,1,0,0,"spatial_trial","SS5",5,3,"rand","pet store.png",4,1,NA,"crab.png",1,NA
"13/04/2021 15:19:50","13/04/2021 11:19:53",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",21,2030.9500000003,3,1,1,0,"spatial_trial","SS5",5,1,"pred","grocery store.png",3,3,NA,"bread.png",3,NA
"13/04/2021 15:19:53","13/04/2021 11:19:55",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",25,1505.57999999728,3,1,1,0,"spatial_trial","SS5",5,3,"rand","pet store.png",1,3,NA,"caterpillar.png",3,NA
"13/04/2021 15:19:55","13/04/2021 11:19:57",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",29,964.649999994435,2,1,1,0,"spatial_trial","SS5",5,3,"rand","pet store.png",5,2,NA,"panda.png",2,NA
"13/04/2021 15:20:00","13/04/2021 11:20:02",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",20,3984.11999999371,4,1,1,0,"spatial_trial","SS5",5,1,"pred","grocery store.png",2,4,NA,"bagel.png",4,NA
"13/04/2021 15:23:17","13/04/2021 11:23:20",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",20,872.190000001865,4,1,1,0,"spatial_trial","SS5",6,2,"pred","grocery store.png",2,4,NA,"donut.png",4,NA
"13/04/2021 15:23:19","13/04/2021 11:23:21",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",21,788.01999999996,3,1,1,0,"spatial_trial","SS5",6,2,"pred","grocery store.png",3,3,NA,"jalapeno.png",3,NA
"13/04/2021 15:23:24","13/04/2021 11:23:26",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",24,3779.87500000017,2,1,0,0,"spatial_trial","SS5",6,2,"pred","grocery store.png",6,3,NA,"pineapple.png",3,NA
"13/04/2021 15:23:25","13/04/2021 11:23:28",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",29,739.325000002282,4,1,1,0,"spatial_trial","SS5",6,1,"rand","pet store.png",5,4,NA,"dragonfly.png",4,NA
"13/04/2021 15:23:27","13/04/2021 11:23:30",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",23,932.680000005348,2,1,1,0,"spatial_trial","SS5",6,2,"pred","grocery store.png",5,2,NA,"soup.png",2,NA
"13/04/2021 15:23:30","13/04/2021 11:23:33",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",28,2120.26000000333,3,1,1,0,"spatial_trial","SS5",6,1,"rand","pet store.png",4,3,NA,"manatee.png",3,NA
"13/04/2021 15:23:32","13/04/2021 11:23:35",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",26,839.56500000204,1,1,1,0,"spatial_trial","SS5",6,1,"rand","pet store.png",2,1,NA,"bison.png",1,NA
"13/04/2021 15:23:34","13/04/2021 11:23:37",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",22,740.365000005113,4,1,1,0,"spatial_trial","SS5",6,2,"pred","grocery store.png",4,4,NA,"smores.png",4,NA
"13/04/2021 15:23:36","13/04/2021 11:23:38",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",19,682.714999995369,1,1,1,0,"spatial_trial","SS5",6,2,"pred","grocery store.png",1,1,NA,"garlic.png",1,NA
"13/04/2021 15:23:39","13/04/2021 11:23:41",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",25,1913.7699999992,2,1,1,0,"spatial_trial","SS5",6,1,"rand","pet store.png",1,2,NA,"camel.png",2,NA
"13/04/2021 15:23:40","13/04/2021 11:23:43",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",30,709.540000003472,1,1,1,0,"spatial_trial","SS5",6,1,"rand","pet store.png",6,1,NA,"mantis.png",1,NA
"13/04/2021 15:23:42","13/04/2021 11:23:45",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",27,669.694999996864,4,1,1,0,"spatial_trial","SS5",6,1,"rand","pet store.png",3,4,NA,"beetle.png",4,NA
"13/04/2021 15:27:04","13/04/2021 11:27:07",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",28,3056.44000000029,4,1,1,0,"spatial_trial","SS5",7,2,"rand","pet store.png",4,4,NA,"cheetah.png",4,NA
"13/04/2021 15:27:06","13/04/2021 11:27:09",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",20,1001.42000000051,4,1,1,0,"spatial_trial","SS5",7,1,"pred","grocery store.png",2,4,NA,"asparagus.png",4,NA
"13/04/2021 15:27:10","13/04/2021 11:27:12",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",26,2334.69000000332,3,1,1,0,"spatial_trial","SS5",7,2,"rand","pet store.png",2,3,NA,"horse.png",3,NA
"13/04/2021 15:27:12","13/04/2021 11:27:14",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",23,1005.70000000153,2,1,1,0,"spatial_trial","SS5",7,1,"pred","grocery store.png",5,2,NA,"brusselsprouts.png",2,NA
"13/04/2021 15:27:13","13/04/2021 11:27:16",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",19,687.375000001339,1,1,1,0,"spatial_trial","SS5",7,1,"pred","grocery store.png",1,1,NA,"grapes.png",1,NA
"13/04/2021 15:27:17","13/04/2021 11:27:20",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",27,2677.18500000046,1,1,1,0,"spatial_trial","SS5",7,2,"rand","pet store.png",3,1,NA,"squid.png",1,NA
"13/04/2021 15:27:19","13/04/2021 11:27:22",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",21,878.824999999779,3,1,1,0,"spatial_trial","SS5",7,1,"pred","grocery store.png",3,3,NA,"fortunecookie.png",3,NA
"13/04/2021 15:27:21","13/04/2021 11:27:24",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",25,795.434999999998,2,1,1,0,"spatial_trial","SS5",7,2,"rand","pet store.png",1,2,NA,"seahorse.png",2,NA
"13/04/2021 15:27:23","13/04/2021 11:27:25",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",22,679.284999998345,4,1,1,0,"spatial_trial","SS5",7,1,"pred","grocery store.png",4,4,NA,"milk.png",4,NA
"13/04/2021 15:27:25","13/04/2021 11:27:27",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",30,1066.5749999971,3,1,1,0,"spatial_trial","SS5",7,2,"rand","pet store.png",6,3,NA,"lion.png",3,NA
"13/04/2021 15:27:28","13/04/2021 11:27:31",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",29,2524.53499999683,2,1,0,0,"spatial_trial","SS5",7,2,"rand","pet store.png",5,1,NA,"squirrel.png",1,NA
"13/04/2021 15:27:33","13/04/2021 11:27:35",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",24,3107.06000000209,3,1,1,0,"spatial_trial","SS5",7,1,"pred","grocery store.png",6,3,NA,"icecreamsandwich.png",3,NA
"13/04/2021 15:30:46","13/04/2021 11:30:48",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",27,1655.86500000063,4,1,1,0,"spatial_trial","SS5",8,1,"rand","pet store.png",3,4,NA,"flamingo.png",4,NA
"13/04/2021 15:30:47","13/04/2021 11:30:50",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",19,808.444999995118,1,1,1,0,"spatial_trial","SS5",8,3,"pred","grocery store.png",1,1,NA,"carrots.png",1,NA
"13/04/2021 15:30:49","13/04/2021 11:30:52",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",26,1142.25000000442,2,1,1,0,"spatial_trial","SS5",8,1,"rand","pet store.png",2,2,NA,"toad.png",2,NA
"13/04/2021 15:30:51","13/04/2021 11:30:54",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",20,688.270000006014,4,1,1,0,"spatial_trial","SS5",8,3,"pred","grocery store.png",2,4,NA,"waffle.png",4,NA
"13/04/2021 15:30:53","13/04/2021 11:30:56",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",21,809.655000004568,3,1,1,0,"spatial_trial","SS5",8,3,"pred","grocery store.png",3,3,NA,"pomegranate.png",3,NA
"13/04/2021 15:30:55","13/04/2021 11:30:58",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",25,945.514999999432,3,1,1,0,"spatial_trial","SS5",8,1,"rand","pet store.png",1,3,NA,"pelican.png",3,NA
"13/04/2021 15:30:57","13/04/2021 11:31:00",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",28,1089.75500000088,2,1,0,0,"spatial_trial","SS5",8,1,"rand","pet store.png",4,1,NA,"snail.png",1,NA
"13/04/2021 15:30:59","13/04/2021 11:31:02",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",30,827.664999997069,2,1,1,0,"spatial_trial","SS5",8,1,"rand","pet store.png",6,2,NA,"hummingbird.png",2,NA
"13/04/2021 15:31:01","13/04/2021 11:31:04",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",29,1219.24500000023,4,1,1,0,"spatial_trial","SS5",8,1,"rand","pet store.png",5,4,NA,"iguana.png",4,NA
"13/04/2021 15:31:03","13/04/2021 11:31:06",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",23,850.515000005544,2,1,1,0,"spatial_trial","SS5",8,3,"pred","grocery store.png",5,2,NA,"oliveoil.png",2,NA
"13/04/2021 15:31:05","13/04/2021 11:31:08",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",22,1295.93499999464,4,1,1,0,"spatial_trial","SS5",8,3,"pred","grocery store.png",4,4,NA,"potatochips.png",4,NA
