"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","list","event","condition","event_name","seq_pos","spatial_pos","recon_correct","temp_stim1","temp_stim2","temp_cond","temp_correct","spatial_stim","spatial_correct","temp_conf"
"09/02/2021 22:26:02","09/02/2021 17:26:03",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b4",3,"SS5",25,1041,4,1,1,0,"spatial_trial","SS5",4,2,"rand","pet store.png",1,4,NA,NA,NA,NA,NA,"canadiangoose.png",4,NA
"09/02/2021 22:26:04","09/02/2021 17:26:05",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b4",3,"SS5",23,882,2,1,1,0,"spatial_trial","SS5",4,4,"pred","grocery store.png",5,2,NA,NA,NA,NA,NA,"bacon.png",2,NA
"09/02/2021 22:26:07","09/02/2021 17:26:08",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b4",3,"SS5",28,1830,3,1,0,0,"spatial_trial","SS5",4,2,"rand","pet store.png",4,2,NA,NA,NA,NA,NA,"elephant.png",2,NA
"09/02/2021 22:26:09","09/02/2021 17:26:10",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b4",3,"SS5",21,898,3,1,1,0,"spatial_trial","SS5",4,4,"pred","grocery store.png",3,3,NA,NA,NA,NA,NA,"beet.png",3,NA
"09/02/2021 22:26:11","09/02/2021 17:26:12",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b4",3,"SS5",20,1059,4,1,1,0,"spatial_trial","SS5",4,4,"pred","grocery store.png",2,4,NA,NA,NA,NA,NA,"egg.png",4,NA
"09/02/2021 22:30:00","09/02/2021 17:30:00",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b5",3,"SS5",20,933,4,1,1,0,"spatial_trial","SS5",5,1,"pred","grocery store.png",2,4,NA,NA,NA,NA,NA,"bagel.png",4,NA
"09/02/2021 22:30:02","09/02/2021 17:30:02",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b5",3,"SS5",25,913,3,1,1,0,"spatial_trial","SS5",5,3,"rand","pet store.png",1,3,NA,NA,NA,NA,NA,"caterpillar.png",3,NA
"09/02/2021 22:30:03","09/02/2021 17:30:04",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b5",3,"SS5",28,789,1,1,1,0,"spatial_trial","SS5",5,3,"rand","pet store.png",4,1,NA,NA,NA,NA,NA,"crab.png",1,NA
"09/02/2021 22:30:05","09/02/2021 17:30:06",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b5",3,"SS5",22,790,4,1,1,0,"spatial_trial","SS5",5,1,"pred","grocery store.png",4,4,NA,NA,NA,NA,NA,"butter.png",4,NA
"09/02/2021 22:30:07","09/02/2021 17:30:08",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b5",3,"SS5",27,871,4,1,1,0,"spatial_trial","SS5",5,3,"rand","pet store.png",3,4,NA,NA,NA,NA,NA,"whale.png",4,NA
"09/02/2021 22:30:10","09/02/2021 17:30:11",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b5",3,"SS5",24,1545,3,1,1,0,"spatial_trial","SS5",5,1,"pred","grocery store.png",6,3,NA,NA,NA,NA,NA,"granola.png",3,NA
"09/02/2021 22:30:14","09/02/2021 17:30:14",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b5",3,"SS5",29,2660,2,1,1,0,"spatial_trial","SS5",5,3,"rand","pet store.png",5,2,NA,NA,NA,NA,NA,"panda.png",2,NA
"09/02/2021 22:30:16","09/02/2021 17:30:16",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b5",3,"SS5",30,1046,4,1,1,0,"spatial_trial","SS5",5,3,"rand","pet store.png",6,4,NA,NA,NA,NA,NA,"shark.png",4,NA
"09/02/2021 22:30:18","09/02/2021 17:30:19",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b5",3,"SS5",21,1532,3,1,1,0,"spatial_trial","SS5",5,1,"pred","grocery store.png",3,3,NA,NA,NA,NA,NA,"bread.png",3,NA
"09/02/2021 22:30:20","09/02/2021 17:30:21",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b5",3,"SS5",23,926,2,1,1,0,"spatial_trial","SS5",5,1,"pred","grocery store.png",5,2,NA,NA,NA,NA,NA,"avocado.png",2,NA
"09/02/2021 22:30:22","09/02/2021 17:30:23",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b5",3,"SS5",19,984,1,1,1,0,"spatial_trial","SS5",5,1,"pred","grocery store.png",1,1,NA,NA,NA,NA,NA,"croissant.png",1,NA
"09/02/2021 22:30:24","09/02/2021 17:30:25",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b5",3,"SS5",26,1158,1,1,1,0,"spatial_trial","SS5",5,3,"rand","pet store.png",2,1,NA,NA,NA,NA,NA,"hammerheadshark.png",1,NA
"09/02/2021 22:34:19","09/02/2021 17:34:20",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b6",3,"SS5",25,2087,3,1,0,0,"spatial_trial","SS5",6,1,"rand","pet store.png",1,2,NA,NA,NA,NA,NA,"camel.png",2,NA
"09/02/2021 22:34:21","09/02/2021 17:34:22",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b6",3,"SS5",27,1127,4,1,1,0,"spatial_trial","SS5",6,1,"rand","pet store.png",3,4,NA,NA,NA,NA,NA,"beetle.png",4,NA
"09/02/2021 22:34:23","09/02/2021 17:34:24",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b6",3,"SS5",21,1009,3,1,1,0,"spatial_trial","SS5",6,2,"pred","grocery store.png",3,3,NA,NA,NA,NA,NA,"jalapeno.png",3,NA
"09/02/2021 22:34:26","09/02/2021 17:34:27",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b6",3,"SS5",24,1875,3,1,1,0,"spatial_trial","SS5",6,2,"pred","grocery store.png",6,3,NA,NA,NA,NA,NA,"pineapple.png",3,NA
"09/02/2021 22:34:28","09/02/2021 17:34:29",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b6",3,"SS5",20,1001,4,1,1,0,"spatial_trial","SS5",6,2,"pred","grocery store.png",2,4,NA,NA,NA,NA,NA,"donut.png",4,NA
"09/02/2021 22:34:31","09/02/2021 17:34:32",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b6",3,"SS5",30,1766,1,1,1,0,"spatial_trial","SS5",6,1,"rand","pet store.png",6,1,NA,NA,NA,NA,NA,"mantis.png",1,NA
"09/02/2021 22:34:34","09/02/2021 17:34:35",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b6",3,"SS5",23,1813,2,1,1,0,"spatial_trial","SS5",6,2,"pred","grocery store.png",5,2,NA,NA,NA,NA,NA,"soup.png",2,NA
"09/02/2021 22:34:36","09/02/2021 17:34:37",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b6",3,"SS5",19,1096,1,1,1,0,"spatial_trial","SS5",6,2,"pred","grocery store.png",1,1,NA,NA,NA,NA,NA,"garlic.png",1,NA
"09/02/2021 22:34:39","09/02/2021 17:34:40",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b6",3,"SS5",26,1933,1,1,1,0,"spatial_trial","SS5",6,1,"rand","pet store.png",2,1,NA,NA,NA,NA,NA,"bison.png",1,NA
"09/02/2021 22:34:41","09/02/2021 17:34:42",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b6",3,"SS5",28,1099,3,1,1,0,"spatial_trial","SS5",6,1,"rand","pet store.png",4,3,NA,NA,NA,NA,NA,"manatee.png",3,NA
"09/02/2021 22:34:43","09/02/2021 17:34:44",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b6",3,"SS5",29,1030,4,1,1,0,"spatial_trial","SS5",6,1,"rand","pet store.png",5,4,NA,NA,NA,NA,NA,"dragonfly.png",4,NA
"09/02/2021 22:34:46","09/02/2021 17:34:47",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b6",3,"SS5",22,2038,4,1,1,0,"spatial_trial","SS5",6,2,"pred","grocery store.png",4,4,NA,NA,NA,NA,NA,"smores.png",4,NA
"09/02/2021 22:37:57","09/02/2021 17:37:58",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b7",3,"SS5",25,995,2,1,1,0,"spatial_trial","SS5",7,2,"rand","pet store.png",1,2,NA,NA,NA,NA,NA,"seahorse.png",2,NA
"09/02/2021 22:37:59","09/02/2021 17:38:00",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b7",3,"SS5",28,1005,4,1,1,0,"spatial_trial","SS5",7,2,"rand","pet store.png",4,4,NA,NA,NA,NA,NA,"cheetah.png",4,NA
"09/02/2021 22:38:01","09/02/2021 17:38:02",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b7",3,"SS5",29,846,1,1,1,0,"spatial_trial","SS5",7,2,"rand","pet store.png",5,1,NA,NA,NA,NA,NA,"squirrel.png",1,NA
"09/02/2021 22:38:04","09/02/2021 17:38:05",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b7",3,"SS5",23,2232,3,1,0,0,"spatial_trial","SS5",7,1,"pred","grocery store.png",5,2,NA,NA,NA,NA,NA,"brusselsprouts.png",2,NA
"09/02/2021 22:38:06","09/02/2021 17:38:07",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b7",3,"SS5",20,918,4,1,1,0,"spatial_trial","SS5",7,1,"pred","grocery store.png",2,4,NA,NA,NA,NA,NA,"asparagus.png",4,NA
"09/02/2021 22:38:09","09/02/2021 17:38:10",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b7",3,"SS5",24,2058,3,1,1,0,"spatial_trial","SS5",7,1,"pred","grocery store.png",6,3,NA,NA,NA,NA,NA,"icecreamsandwich.png",3,NA
"09/02/2021 22:38:12","09/02/2021 17:38:13",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b7",3,"SS5",26,1489,3,1,1,0,"spatial_trial","SS5",7,2,"rand","pet store.png",2,3,NA,NA,NA,NA,NA,"horse.png",3,NA
"09/02/2021 22:38:15","09/02/2021 17:38:16",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b7",3,"SS5",21,2091,3,1,1,0,"spatial_trial","SS5",7,1,"pred","grocery store.png",3,3,NA,NA,NA,NA,NA,"fortunecookie.png",3,NA
"09/02/2021 22:38:18","09/02/2021 17:38:18",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b7",3,"SS5",22,1557,4,1,1,0,"spatial_trial","SS5",7,1,"pred","grocery store.png",4,4,NA,NA,NA,NA,NA,"milk.png",4,NA
"09/02/2021 22:38:20","09/02/2021 17:38:21",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b7",3,"SS5",30,1280,4,1,0,0,"spatial_trial","SS5",7,2,"rand","pet store.png",6,3,NA,NA,NA,NA,NA,"lion.png",3,NA
"09/02/2021 22:38:22","09/02/2021 17:38:23",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b7",3,"SS5",27,1114,1,1,1,0,"spatial_trial","SS5",7,2,"rand","pet store.png",3,1,NA,NA,NA,NA,NA,"squid.png",1,NA
"09/02/2021 22:38:24","09/02/2021 17:38:25",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b7",3,"SS5",19,1174,1,1,1,0,"spatial_trial","SS5",7,1,"pred","grocery store.png",1,1,NA,NA,NA,NA,NA,"grapes.png",1,NA
"09/02/2021 22:42:04","09/02/2021 17:42:05",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b8",3,"SS5",24,1063,4,1,0,0,"spatial_trial","SS5",8,3,"pred","grocery store.png",6,3,NA,NA,NA,NA,NA,"honeycomb.png",3,NA
"09/02/2021 22:42:07","09/02/2021 17:42:08",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b8",3,"SS5",22,1838,4,1,1,0,"spatial_trial","SS5",8,3,"pred","grocery store.png",4,4,NA,NA,NA,NA,NA,"potatochips.png",4,NA
"09/02/2021 22:42:10","09/02/2021 17:42:11",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b8",3,"SS5",23,1845,3,1,0,0,"spatial_trial","SS5",8,3,"pred","grocery store.png",5,2,NA,NA,NA,NA,NA,"oliveoil.png",2,NA
"09/02/2021 22:42:12","09/02/2021 17:42:13",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b8",3,"SS5",28,1207,1,1,1,0,"spatial_trial","SS5",8,1,"rand","pet store.png",4,1,NA,NA,NA,NA,NA,"snail.png",1,NA
"09/02/2021 22:42:14","09/02/2021 17:42:15",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b8",3,"SS5",19,1036,1,1,1,0,"spatial_trial","SS5",8,3,"pred","grocery store.png",1,1,NA,NA,NA,NA,NA,"carrots.png",1,NA
"09/02/2021 22:42:17","09/02/2021 17:42:18",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","retrieval_b8",3,"SS5",21,1168,3,1,1,0,"spatial_trial","SS5",8,3,"pred","grocery store.png",3,3,NA,NA,NA,NA,NA,"pomegranate.png",3,NA
