"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","list","event","condition","event_name","stim","seq_pos","spatial_pos"
"14/07/2021 19:57:55","14/07/2021 12:57:47",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",26,1852.90000000596,2,1,1,0,"motor_trial_mem","SS6",1,2,"pred","pet store.png","killerwhaleB.png",5,2
"14/07/2021 19:57:59","14/07/2021 12:57:51",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",28,496.699999988079,3,1,1,0,"motor_trial_mem","SS6",1,2,"pred","pet store.png","cowB.png",6,3
"14/07/2021 19:58:08","14/07/2021 12:58:00",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",32,1306.20000000298,4,1,1,0,"motor_trial_cue","SS6",1,3,"rand","grocery store.png","walnutsB.png",1,4
"14/07/2021 19:58:12","14/07/2021 12:58:04",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",34,825.70000000298,3,1,1,0,"motor_trial_cue","SS6",1,3,"rand","grocery store.png","nachosB.png",2,3
"14/07/2021 19:58:17","14/07/2021 12:58:09",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",36,1079.40000000596,1,1,1,0,"motor_trial_cue","SS6",1,3,"rand","grocery store.png","hotdogB.png",3,1
"14/07/2021 19:58:21","14/07/2021 12:58:13",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",38,869.79999999702,2,1,1,0,"motor_trial_cue","SS6",1,3,"rand","grocery store.png","starfruitB.png",4,2
"14/07/2021 19:58:25","14/07/2021 12:58:18",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",40,687,1,1,1,0,"motor_trial_cue","SS6",1,3,"rand","grocery store.png","celeryB.png",5,1
"14/07/2021 19:58:30","14/07/2021 12:58:22",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",42,896.5,3,1,1,0,"motor_trial_cue","SS6",1,3,"rand","grocery store.png","tacoB.png",6,3
"14/07/2021 19:58:39","14/07/2021 12:58:31",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",46,1425.5,1,1,1,0,"motor_trial_mem","SS6",1,4,"pred","pet store.png","caterpillarB.png",1,1
"14/07/2021 19:58:43","14/07/2021 12:58:35",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",48,521.70000000298,4,1,1,0,"motor_trial_mem","SS6",1,4,"pred","pet store.png","butterflyB.png",2,4
"14/07/2021 19:58:47","14/07/2021 12:58:40",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",50,1003.89999999106,3,1,1,0,"motor_trial_mem","SS6",1,4,"pred","pet store.png","chickenB.png",3,3
"14/07/2021 19:58:51","14/07/2021 12:58:44",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",52,503.09999999404,4,1,1,0,"motor_trial_mem","SS6",1,4,"pred","pet store.png","pelicanB.png",4,4
"14/07/2021 19:58:56","14/07/2021 12:58:48",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",54,966.79999999702,2,1,1,0,"motor_trial_mem","SS6",1,4,"pred","pet store.png","polarbearB.png",5,2
"14/07/2021 19:59:00","14/07/2021 12:58:52",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b1",3,"SS6",56,492.59999999404,3,1,1,0,"motor_trial_mem","SS6",1,4,"pred","pet store.png","zebraB.png",6,3
"14/07/2021 20:01:05","14/07/2021 13:00:58",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",4,958.70000000298,1,1,1,0,"motor_trial_mem","SS6",2,1,"pred","pet store.png","pantherB.png",1,1
"14/07/2021 20:01:10","14/07/2021 13:01:02",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",6,1024.5,4,1,1,0,"motor_trial_mem","SS6",2,1,"pred","pet store.png","rabbitB.png",2,4
"14/07/2021 20:01:14","14/07/2021 13:01:06",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",8,807.70000000298,3,1,1,0,"motor_trial_mem","SS6",2,1,"pred","pet store.png","kangarooB.png",3,3
"14/07/2021 20:01:18","14/07/2021 13:01:10",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",10,446.399999991059,4,1,1,0,"motor_trial_mem","SS6",2,1,"pred","pet store.png","turkeyB.png",4,4
"14/07/2021 20:01:22","14/07/2021 13:01:15",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",12,603.70000000298,2,1,1,0,"motor_trial_mem","SS6",2,1,"pred","pet store.png","elephantB.png",5,2
"14/07/2021 20:01:26","14/07/2021 13:01:18",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",14,353.100000008941,3,1,1,0,"motor_trial_mem","SS6",2,1,"pred","pet store.png","dolphinB.png",6,3
"14/07/2021 20:01:35","14/07/2021 13:01:27",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",18,1133.89999999106,1,1,1,0,"motor_trial_mem","SS6",2,2,"pred","pet store.png","squirrelB.png",1,1
"14/07/2021 20:01:39","14/07/2021 13:01:31",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",20,455.29999999702,4,1,1,0,"motor_trial_mem","SS6",2,2,"pred","pet store.png","bloodhoundB.png",2,4
"14/07/2021 20:01:43","14/07/2021 13:01:35",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",22,436.40000000596,3,1,1,0,"motor_trial_mem","SS6",2,2,"pred","pet store.png","goatB.png",3,3
"14/07/2021 20:01:47","14/07/2021 13:01:39",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",24,532.5,4,1,1,0,"motor_trial_mem","SS6",2,2,"pred","pet store.png","surgeonfishB.png",4,4
"14/07/2021 20:01:51","14/07/2021 13:01:43",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",26,573.699999988079,2,1,1,0,"motor_trial_mem","SS6",2,2,"pred","pet store.png","snailB.png",5,2
"14/07/2021 20:01:55","14/07/2021 13:01:47",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",28,735.399999991059,3,1,1,0,"motor_trial_mem","SS6",2,2,"pred","pet store.png","cheetahB.png",6,3
"14/07/2021 20:02:04","14/07/2021 13:01:56",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",32,1539.10000000894,3,1,1,0,"motor_trial_cue","SS6",2,3,"rand","grocery store.png","cookiesB.png",1,3
"14/07/2021 20:02:09","14/07/2021 13:02:01",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",34,1112.19999998808,4,1,1,0,"motor_trial_cue","SS6",2,3,"rand","grocery store.png","burritoB.png",2,4
"14/07/2021 20:02:13","14/07/2021 13:02:05",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",36,758.899999991059,1,1,1,0,"motor_trial_cue","SS6",2,3,"rand","grocery store.png","dumplingsB.png",3,1
"14/07/2021 20:02:18","14/07/2021 13:02:10",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",38,1218.59999999404,2,1,1,0,"motor_trial_cue","SS6",2,3,"rand","grocery store.png","saladB.png",4,2
"14/07/2021 20:02:22","14/07/2021 13:02:14",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",40,745,1,1,1,0,"motor_trial_cue","SS6",2,3,"rand","grocery store.png","kiwiB.png",5,1
"14/07/2021 20:02:26","14/07/2021 13:02:19",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",42,758.20000000298,4,1,1,0,"motor_trial_cue","SS6",2,3,"rand","grocery store.png","cakeB.png",6,4
"14/07/2021 20:02:35","14/07/2021 13:02:27",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",46,890.59999999404,3,1,1,0,"motor_trial_cue","SS6",2,4,"rand","grocery store.png","tomatoB.png",1,3
"14/07/2021 20:02:39","14/07/2021 13:02:32",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",48,1105.79999999702,1,1,1,0,"motor_trial_cue","SS6",2,4,"rand","grocery store.png","popcornshrimpB.png",2,1
"14/07/2021 20:02:44","14/07/2021 13:02:36",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",50,910.59999999404,4,1,1,0,"motor_trial_cue","SS6",2,4,"rand","grocery store.png","waffleB.png",3,4
"14/07/2021 20:02:48","14/07/2021 13:02:40",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",52,703.5,1,1,1,0,"motor_trial_cue","SS6",2,4,"rand","grocery store.png","asparagusB.png",4,1
"14/07/2021 20:02:52","14/07/2021 13:02:45",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",54,885.09999999404,2,1,1,0,"motor_trial_cue","SS6",2,4,"rand","grocery store.png","broccoliB.png",5,2
"14/07/2021 20:02:56","14/07/2021 13:02:49",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b2",2,"SS6",56,657.399999991059,4,1,1,0,"motor_trial_cue","SS6",2,4,"rand","grocery store.png","pomegranateB.png",6,4
"14/07/2021 20:04:33","14/07/2021 13:04:26",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",4,1074.59999999404,4,1,1,0,"motor_trial_cue","SS6",3,1,"rand","grocery store.png","eggB.png",1,4
"14/07/2021 20:04:38","14/07/2021 13:04:30",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",6,996,1,1,0,0,"motor_trial_cue","SS6",3,1,"rand","grocery store.png","raspberriesB.png",2,2
"14/07/2021 20:04:43","14/07/2021 13:04:35",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",8,1272.09999999404,3,1,1,0,"motor_trial_cue","SS6",3,1,"rand","grocery store.png","porkB.png",3,3
"14/07/2021 20:04:47","14/07/2021 13:04:40",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",10,997,1,1,1,0,"motor_trial_cue","SS6",3,1,"rand","grocery store.png","honeycombB.png",4,1
"14/07/2021 20:04:53","14/07/2021 13:04:45",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",12,2152,3,1,1,0,"motor_trial_cue","SS6",3,1,"rand","grocery store.png","garlicB.png",5,3
"14/07/2021 20:04:57","14/07/2021 13:04:50",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",14,816.20000000298,2,1,1,0,"motor_trial_cue","SS6",3,1,"rand","grocery store.png","brusselsproutsB.png",6,2
"14/07/2021 20:05:06","14/07/2021 13:04:58",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",18,759.90000000596,3,1,1,0,"motor_trial_cue","SS6",3,2,"rand","grocery store.png","chocolatemilkB.png",1,3
"14/07/2021 20:05:10","14/07/2021 13:05:03",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",20,1018.10000000894,4,1,1,0,"motor_trial_cue","SS6",3,2,"rand","grocery store.png","guavaB.png",2,4
"14/07/2021 20:05:14","14/07/2021 13:05:07",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",22,882,2,1,1,0,"motor_trial_cue","SS6",3,2,"rand","grocery store.png","watermelonB.png",3,2
"14/07/2021 20:05:20","14/07/2021 13:05:12",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",24,1699.59999999404,1,1,1,0,"motor_trial_cue","SS6",3,2,"rand","grocery store.png","soupB.png",4,1
"14/07/2021 20:05:24","14/07/2021 13:05:17",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",26,1157.60000000894,4,1,1,0,"motor_trial_cue","SS6",3,2,"rand","grocery store.png","oliveoilB.png",5,4
"14/07/2021 20:05:29","14/07/2021 13:05:21",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",28,1099.29999999702,1,1,1,0,"motor_trial_cue","SS6",3,2,"rand","grocery store.png","pieB.png",6,1
"14/07/2021 20:05:38","14/07/2021 13:05:30",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",32,1354.79999999702,1,1,1,0,"motor_trial_mem","SS6",3,3,"pred","pet store.png","parrotB.png",1,1
"14/07/2021 20:05:42","14/07/2021 13:05:35",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",34,679.800000011921,4,1,1,0,"motor_trial_mem","SS6",3,3,"pred","pet store.png","ratB.png",2,4
"14/07/2021 20:05:46","14/07/2021 13:05:39",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",36,541.20000000298,3,1,1,0,"motor_trial_mem","SS6",3,3,"pred","pet store.png","tortoiseB.png",3,3
"14/07/2021 20:05:51","14/07/2021 13:05:43",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",38,886.600000008941,4,1,1,0,"motor_trial_mem","SS6",3,3,"pred","pet store.png","pugB.png",4,4
"14/07/2021 20:05:55","14/07/2021 13:05:48",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",40,994.399999991059,2,1,1,0,"motor_trial_mem","SS6",3,3,"pred","pet store.png","bettafishB.png",5,2
"14/07/2021 20:05:59","14/07/2021 13:05:52",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",42,738,3,1,1,0,"motor_trial_mem","SS6",3,3,"pred","pet store.png","sheepB.png",6,3
"14/07/2021 20:06:08","14/07/2021 13:06:00",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",46,1037.59999999404,1,1,1,0,"motor_trial_mem","SS6",3,4,"pred","pet store.png","gooseB.png",1,1
"14/07/2021 20:06:13","14/07/2021 13:06:05",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",48,1237.80000001192,4,1,1,0,"motor_trial_mem","SS6",3,4,"pred","pet store.png","grasshopperB.png",2,4
"14/07/2021 20:06:17","14/07/2021 13:06:09",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",50,350.09999999404,3,1,1,0,"motor_trial_mem","SS6",3,4,"pred","pet store.png","penguinB.png",3,3
"14/07/2021 20:06:21","14/07/2021 13:06:14",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",52,1264.80000001192,4,1,1,0,"motor_trial_mem","SS6",3,4,"pred","pet store.png","pandaB.png",4,4
"14/07/2021 20:06:26","14/07/2021 13:06:18",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",54,994.59999999404,2,1,1,0,"motor_trial_mem","SS6",3,4,"pred","pet store.png","bearB.png",5,2
"14/07/2021 20:06:30","14/07/2021 13:06:22",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b3",2,"SS6",56,445.70000000298,3,1,1,0,"motor_trial_mem","SS6",3,4,"pred","pet store.png","walrusB.png",6,3
"14/07/2021 20:08:16","14/07/2021 13:08:08",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",4,909,1,1,1,0,"motor_trial_mem","SS6",4,1,"pred","pet store.png","wolfB.png",1,1
"14/07/2021 20:08:20","14/07/2021 13:08:12",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",6,545.29999999702,4,1,1,0,"motor_trial_mem","SS6",4,1,"pred","pet store.png","hippoB.png",2,4
"14/07/2021 20:08:24","14/07/2021 13:08:17",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",8,784.70000000298,3,1,1,0,"motor_trial_mem","SS6",4,1,"pred","pet store.png","hammerheadsharkB.png",3,3
"14/07/2021 20:08:29","14/07/2021 13:08:21",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",10,1000.70000000298,4,1,1,0,"motor_trial_mem","SS6",4,1,"pred","pet store.png","mantisB.png",4,4
"14/07/2021 20:08:35","14/07/2021 13:08:28",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",12,2866.5,2,1,1,0,"motor_trial_mem","SS6",4,1,"pred","pet store.png","badgerB.png",5,2
"14/07/2021 20:08:39","14/07/2021 13:08:32",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",14,697.300000011921,3,1,1,0,"motor_trial_mem","SS6",4,1,"pred","pet store.png","iguanaB.png",6,3
"14/07/2021 20:08:48","14/07/2021 13:08:40",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",18,1025.5,1,1,1,0,"motor_trial_mem","SS6",4,2,"pred","pet store.png","manateeB.png",1,1
"14/07/2021 20:08:52","14/07/2021 13:08:45",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",20,929.79999999702,4,1,1,0,"motor_trial_mem","SS6",4,2,"pred","pet store.png","turtleB.png",2,4
"14/07/2021 20:08:57","14/07/2021 13:08:49",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",22,805.70000000298,3,1,1,0,"motor_trial_mem","SS6",4,2,"pred","pet store.png","gorillaB.png",3,3
"14/07/2021 20:09:02","14/07/2021 13:08:54",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",24,1375.90000000596,4,1,1,0,"motor_trial_mem","SS6",4,2,"pred","pet store.png","ostrichB.png",4,4
"14/07/2021 20:09:06","14/07/2021 13:08:58",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",26,703.5,2,1,1,0,"motor_trial_mem","SS6",4,2,"pred","pet store.png","ladybugB.png",5,2
"14/07/2021 20:09:10","14/07/2021 13:09:02",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",28,340.70000000298,3,1,1,0,"motor_trial_mem","SS6",4,2,"pred","pet store.png","horseB.png",6,3
"14/07/2021 20:09:18","14/07/2021 13:09:11",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",32,1205.79999999702,2,1,1,0,"motor_trial_cue","SS6",4,3,"rand","grocery store.png","burgerB.png",1,2
"14/07/2021 20:09:23","14/07/2021 13:09:15",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",34,941.70000000298,4,1,1,0,"motor_trial_cue","SS6",4,3,"rand","grocery store.png","coconutB.png",2,4
"14/07/2021 20:09:27","14/07/2021 13:09:20",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",36,1077.79999999702,3,1,1,0,"motor_trial_cue","SS6",4,3,"rand","grocery store.png","cornB.png",3,3
"14/07/2021 20:09:32","14/07/2021 13:09:25",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",38,1195.40000000596,1,1,1,0,"motor_trial_cue","SS6",4,3,"rand","grocery store.png","chocolateB.png",4,1
"14/07/2021 20:09:37","14/07/2021 13:09:29",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",40,1194.20000000298,4,1,1,0,"motor_trial_cue","SS6",4,3,"rand","grocery store.png","pancakesB.png",5,4
"14/07/2021 20:09:41","14/07/2021 13:09:33",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",42,647.40000000596,1,1,1,0,"motor_trial_cue","SS6",4,3,"rand","grocery store.png","cerealB.png",6,1
"14/07/2021 20:09:50","14/07/2021 13:09:42",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",46,1323.69999998808,4,1,1,0,"motor_trial_cue","SS6",4,4,"rand","grocery store.png","appleB.png",1,4
"14/07/2021 20:09:55","14/07/2021 13:09:47",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",48,1264.70000000298,2,1,1,0,"motor_trial_cue","SS6",4,4,"rand","grocery store.png","edamameB.png",2,2
"14/07/2021 20:09:59","14/07/2021 13:09:51",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",50,515.20000000298,3,1,1,0,"motor_trial_cue","SS6",4,4,"rand","grocery store.png","cookedchickenB.png",3,3
"14/07/2021 20:10:03","14/07/2021 13:09:55",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",52,742.40000000596,1,1,1,0,"motor_trial_cue","SS6",4,4,"rand","grocery store.png","bellpeppersB.png",4,1
"14/07/2021 20:10:07","14/07/2021 13:09:59",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",54,531.20000000298,2,1,1,0,"motor_trial_cue","SS6",4,4,"rand","grocery store.png","croissantB.png",5,2
"14/07/2021 20:10:11","14/07/2021 13:10:04",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b4",2,"SS6",56,810.5,1,1,1,0,"motor_trial_cue","SS6",4,4,"rand","grocery store.png","lemonB.png",6,1
"14/07/2021 20:15:06","14/07/2021 13:14:58",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b5",2,"SS6",4,1376.60000000894,2,1,1,0,"motor_trial_cue","SS6",5,1,"rand","grocery store.png","strawberriesB.png",1,2
"14/07/2021 20:15:10","14/07/2021 13:15:03",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b5",2,"SS6",6,990.40000000596,3,1,1,0,"motor_trial_cue","SS6",5,1,"rand","grocery store.png","donutB.png",2,3
"14/07/2021 20:15:15","14/07/2021 13:15:07",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b5",2,"SS6",8,1394.5,1,1,1,0,"motor_trial_cue","SS6",5,1,"rand","grocery store.png","cantaloupeB.png",3,1
"14/07/2021 20:15:20","14/07/2021 13:15:12",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b5",2,"SS6",10,1455.79999999702,3,1,1,0,"motor_trial_cue","SS6",5,1,"rand","grocery store.png","pineappleB.png",4,3
"14/07/2021 20:15:24","14/07/2021 13:15:17",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b5",2,"SS6",12,910.699999988079,4,1,1,0,"motor_trial_cue","SS6",5,1,"rand","grocery store.png","muffinB.png",5,4
"14/07/2021 20:15:29","14/07/2021 13:15:21",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","encoding_b5",2,"SS6",14,825.600000008941,1,1,1,0,"motor_trial_cue","SS6",5,1,"rand","grocery store.png","carrotsB.png",6,1
