"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","screen_name","zone_type","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","condition","event_name","seq_pos","correct","test_rep"
"14/07/2021 19:34:12","14/07/2021 15:34:12",56975,3,4265819,"60d5d29541e3a5a148be906c","Chrome 91.0.4472.124","reminder",2,"SS5",30,"Screen 1","response_keyboard",71.5,3,1,1,0,"test_trial","SS5","pred","grocery store.png",3,3,2
"14/07/2021 19:34:13","14/07/2021 15:34:13",56975,3,4265819,"60d5d29541e3a5a148be906c","Chrome 91.0.4472.124","reminder",2,"SS5",31,"Screen 1","response_keyboard",69.4000000022352,4,1,1,0,"test_trial","SS5","pred","grocery store.png",4,4,2
"14/07/2021 19:34:14","14/07/2021 15:34:14",56975,3,4265819,"60d5d29541e3a5a148be906c","Chrome 91.0.4472.124","reminder",2,"SS5",32,"Screen 1","response_keyboard",558.10000000149,2,1,1,0,"test_trial","SS5","pred","grocery store.png",5,2,2
"14/07/2021 19:34:14","14/07/2021 15:34:15",56975,3,4265819,"60d5d29541e3a5a148be906c","Chrome 91.0.4472.124","reminder",2,"SS5",33,"Screen 1","response_keyboard",235.5,3,1,1,0,"test_trial","SS5","pred","grocery store.png",6,3,2
"14/07/2021 20:14:21","14/07/2021 13:14:14",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","reminder",2,"SS6",20,"Screen 1","response_keyboard",738.40000000596,1,1,1,0,"test_trial","SS6","pred","pet store.png",1,1,1
"14/07/2021 20:14:22","14/07/2021 13:14:14",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","reminder",2,"SS6",21,"Screen 1","response_keyboard",237,4,1,1,0,"test_trial","SS6","pred","pet store.png",2,4,1
"14/07/2021 20:14:23","14/07/2021 13:14:15",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","reminder",2,"SS6",22,"Screen 1","response_keyboard",288.59999999404,3,1,1,0,"test_trial","SS6","pred","pet store.png",3,3,1
"14/07/2021 20:14:24","14/07/2021 13:14:16",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","reminder",2,"SS6",23,"Screen 1","response_keyboard",341.29999999702,4,1,1,0,"test_trial","SS6","pred","pet store.png",4,4,1
"14/07/2021 20:14:25","14/07/2021 13:14:17",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","reminder",2,"SS6",24,"Screen 1","response_keyboard",311.90000000596,2,1,1,0,"test_trial","SS6","pred","pet store.png",5,2,1
"14/07/2021 20:14:25","14/07/2021 13:14:18",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","reminder",2,"SS6",25,"Screen 1","response_keyboard",218.29999999702,3,1,1,0,"test_trial","SS6","pred","pet store.png",6,3,1
"14/07/2021 20:14:31","14/07/2021 13:14:24",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","reminder",2,"SS6",28,"Screen 1","response_keyboard",995.40000000596,1,1,1,0,"test_trial","SS6","pred","pet store.png",1,1,2
"14/07/2021 20:14:32","14/07/2021 13:14:24",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","reminder",2,"SS6",29,"Screen 1","response_keyboard",122.09999999404,4,1,1,0,"test_trial","SS6","pred","pet store.png",2,4,2
"14/07/2021 20:14:33","14/07/2021 13:14:25",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","reminder",2,"SS6",30,"Screen 1","response_keyboard",236.90000000596,3,1,1,0,"test_trial","SS6","pred","pet store.png",3,3,2
"14/07/2021 20:14:33","14/07/2021 13:14:26",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","reminder",2,"SS6",31,"Screen 1","response_keyboard",165.5,4,1,1,0,"test_trial","SS6","pred","pet store.png",4,4,2
"14/07/2021 20:14:34","14/07/2021 13:14:26",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","reminder",2,"SS6",32,"Screen 1","response_keyboard",236.20000000298,2,1,1,0,"test_trial","SS6","pred","pet store.png",5,2,2
"14/07/2021 20:14:35","14/07/2021 13:14:27",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","reminder",2,"SS6",33,"Screen 1","response_keyboard",190.40000000596,3,1,1,0,"test_trial","SS6","pred","pet store.png",6,3,2
"19/07/2021 19:28:25","19/07/2021 15:28:25",56975,3,4297881,"5e9cef3a035d9021d21b24dd","Firefox 90.0","reminder",2,"SS1",20,"Screen 1","response_keyboard",902,1,1,1,0,"test_trial","SS1","pred","grocery store.png",1,1,1
"19/07/2021 19:28:26","19/07/2021 15:28:26",56975,3,4297881,"5e9cef3a035d9021d21b24dd","Firefox 90.0","reminder",2,"SS1",21,"Screen 1","response_keyboard",493,4,1,1,0,"test_trial","SS1","pred","grocery store.png",2,4,1
"19/07/2021 19:28:27","19/07/2021 15:28:27",56975,3,4297881,"5e9cef3a035d9021d21b24dd","Firefox 90.0","reminder",2,"SS1",22,"Screen 1","response_keyboard",599,3,1,1,0,"test_trial","SS1","pred","grocery store.png",3,3,1
"19/07/2021 19:28:28","19/07/2021 15:28:28",56975,3,4297881,"5e9cef3a035d9021d21b24dd","Firefox 90.0","reminder",2,"SS1",23,"Screen 1","response_keyboard",476,4,1,1,0,"test_trial","SS1","pred","grocery store.png",4,4,1
"19/07/2021 19:28:29","19/07/2021 15:28:29",56975,3,4297881,"5e9cef3a035d9021d21b24dd","Firefox 90.0","reminder",2,"SS1",24,"Screen 1","response_keyboard",514,2,1,1,0,"test_trial","SS1","pred","grocery store.png",5,2,1
"19/07/2021 19:28:30","19/07/2021 15:28:30",56975,3,4297881,"5e9cef3a035d9021d21b24dd","Firefox 90.0","reminder",2,"SS1",25,"Screen 1","response_keyboard",358,3,1,1,0,"test_trial","SS1","pred","grocery store.png",6,3,1
"19/07/2021 19:28:35","19/07/2021 15:28:36",56975,3,4297881,"5e9cef3a035d9021d21b24dd","Firefox 90.0","reminder",2,"SS1",28,"Screen 1","response_keyboard",1105,1,1,1,0,"test_trial","SS1","pred","grocery store.png",1,1,2
"19/07/2021 19:28:36","19/07/2021 15:28:36",56975,3,4297881,"5e9cef3a035d9021d21b24dd","Firefox 90.0","reminder",2,"SS1",29,"Screen 1","response_keyboard",209,4,1,1,0,"test_trial","SS1","pred","grocery store.png",2,4,2
"19/07/2021 19:28:37","19/07/2021 15:28:37",56975,3,4297881,"5e9cef3a035d9021d21b24dd","Firefox 90.0","reminder",2,"SS1",30,"Screen 1","response_keyboard",248,3,1,1,0,"test_trial","SS1","pred","grocery store.png",3,3,2
"19/07/2021 19:28:38","19/07/2021 15:28:38",56975,3,4297881,"5e9cef3a035d9021d21b24dd","Firefox 90.0","reminder",2,"SS1",31,"Screen 1","response_keyboard",103,4,1,1,0,"test_trial","SS1","pred","grocery store.png",4,4,2
"19/07/2021 19:28:38","19/07/2021 15:28:39",56975,3,4297881,"5e9cef3a035d9021d21b24dd","Firefox 90.0","reminder",2,"SS1",32,"Screen 1","response_keyboard",399,2,1,1,0,"test_trial","SS1","pred","grocery store.png",5,2,2
"19/07/2021 19:28:39","19/07/2021 15:28:39",56975,3,4297881,"5e9cef3a035d9021d21b24dd","Firefox 90.0","reminder",2,"SS1",33,"Screen 1","response_keyboard",201,3,1,1,0,"test_trial","SS1","pred","grocery store.png",6,3,2
"19/07/2021 19:35:47","19/07/2021 14:35:47",56975,3,4297892,"5ef10fcd68a53e4a87ff6e01","Chrome 91.0.4472.124","reminder",2,"SS5",20,"Screen 1","response_keyboard",469.5,1,1,1,0,"test_trial","SS5","pred","grocery store.png",1,1,1
"19/07/2021 19:35:48","19/07/2021 14:35:47",56975,3,4297892,"5ef10fcd68a53e4a87ff6e01","Chrome 91.0.4472.124","reminder",2,"SS5",21,"Screen 1","response_keyboard",229,4,1,1,0,"test_trial","SS5","pred","grocery store.png",2,4,1
"19/07/2021 19:35:49","19/07/2021 14:35:48",56975,3,4297892,"5ef10fcd68a53e4a87ff6e01","Chrome 91.0.4472.124","reminder",2,"SS5",22,"Screen 1","response_keyboard",159.5,3,1,1,0,"test_trial","SS5","pred","grocery store.png",3,3,1
"19/07/2021 19:35:50","19/07/2021 14:35:49",56975,3,4297892,"5ef10fcd68a53e4a87ff6e01","Chrome 91.0.4472.124","reminder",2,"SS5",23,"Screen 1","response_keyboard",61.3999999761581,4,1,1,0,"test_trial","SS5","pred","grocery store.png",4,4,1
"19/07/2021 19:35:50","19/07/2021 14:35:49",56975,3,4297892,"5ef10fcd68a53e4a87ff6e01","Chrome 91.0.4472.124","reminder",2,"SS5",24,"Screen 1","response_keyboard",74,2,1,1,0,"test_trial","SS5","pred","grocery store.png",5,2,1
"19/07/2021 19:35:51","19/07/2021 14:35:50",56975,3,4297892,"5ef10fcd68a53e4a87ff6e01","Chrome 91.0.4472.124","reminder",2,"SS5",25,"Screen 1","response_keyboard",546.899999976158,3,1,1,0,"test_trial","SS5","pred","grocery store.png",6,3,1
"19/07/2021 19:35:57","19/07/2021 14:35:56",56975,3,4297892,"5ef10fcd68a53e4a87ff6e01","Chrome 91.0.4472.124","reminder",2,"SS5",28,"Screen 1","response_keyboard",718.200000047684,1,1,1,0,"test_trial","SS5","pred","grocery store.png",1,1,2
"19/07/2021 19:35:57","19/07/2021 14:35:57",56975,3,4297892,"5ef10fcd68a53e4a87ff6e01","Chrome 91.0.4472.124","reminder",2,"SS5",29,"Screen 1","response_keyboard",242.699999988079,4,1,1,0,"test_trial","SS5","pred","grocery store.png",2,4,2
"19/07/2021 19:35:58","19/07/2021 14:35:57",56975,3,4297892,"5ef10fcd68a53e4a87ff6e01","Chrome 91.0.4472.124","reminder",2,"SS5",30,"Screen 1","response_keyboard",298,3,1,1,0,"test_trial","SS5","pred","grocery store.png",3,3,2
"19/07/2021 19:35:59","19/07/2021 14:35:58",56975,3,4297892,"5ef10fcd68a53e4a87ff6e01","Chrome 91.0.4472.124","reminder",2,"SS5",31,"Screen 1","response_keyboard",250.100000023842,4,1,1,0,"test_trial","SS5","pred","grocery store.png",4,4,2
"19/07/2021 19:36:00","19/07/2021 14:35:59",56975,3,4297892,"5ef10fcd68a53e4a87ff6e01","Chrome 91.0.4472.124","reminder",2,"SS5",32,"Screen 1","response_keyboard",202.800000011921,2,1,1,0,"test_trial","SS5","pred","grocery store.png",5,2,2
