utc_date,local_date,exp_id,exp_ver,id,prolific_id,browser,task,task_ver,gorilla_counterbalance,trial_row,rt,response,attempt,accuracy,dishonest,display,correct,event_name,counterbalance_order,block,phase,condition,seq_pos,test_rep,learn_rep,pred_learn_rep
13/04/2021 14:51:33,13/04/2021 10:51:36,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,27,1200.8680000000022,NA,NA,0,0,fixation,NA,NA,SS5,1,chunked,NA,NA,NA,NA,NA
13/04/2021 14:51:36,13/04/2021 10:51:39,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,29,422.1049999978277,1,1,1,0,seq_trial,1,grocery store.png,SS5,1,chunked,pred,1,NA,4,4
13/04/2021 14:51:37,13/04/2021 10:51:40,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,30,215.0099999998929,4,1,1,0,seq_trial,4,grocery store.png,SS5,1,chunked,pred,2,NA,4,4
13/04/2021 14:51:38,13/04/2021 10:51:41,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,31,241.1950000023353,3,1,1,0,seq_trial,3,grocery store.png,SS5,1,chunked,pred,3,NA,4,4
13/04/2021 14:51:39,13/04/2021 10:51:41,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,32,229.0450000000419,4,1,1,0,seq_trial,4,grocery store.png,SS5,1,chunked,pred,4,NA,4,4
13/04/2021 14:51:39,13/04/2021 10:51:42,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,33,227.6350000029197,2,1,1,0,seq_trial,2,grocery store.png,SS5,1,chunked,pred,5,NA,4,4
13/04/2021 14:51:40,13/04/2021 10:51:43,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,34,208.16000000195345,3,1,1,0,seq_trial,3,grocery store.png,SS5,1,chunked,pred,6,NA,4,4
13/04/2021 14:51:42,13/04/2021 10:51:45,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,35,1200.9489999999932,NA,NA,0,0,fixation,NA,NA,SS5,1,chunked,NA,NA,NA,NA,NA
13/04/2021 14:51:45,13/04/2021 10:51:48,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,37,447.8400000007241,1,1,1,0,seq_trial,1,grocery store.png,SS5,1,chunked,pred,1,NA,5,5
13/04/2021 14:51:46,13/04/2021 10:51:49,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,38,240.24999999528518,4,1,1,0,seq_trial,4,grocery store.png,SS5,1,chunked,pred,2,NA,5,5
13/04/2021 14:51:47,13/04/2021 10:51:50,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,39,250.1399999964633,3,1,1,0,seq_trial,3,grocery store.png,SS5,1,chunked,pred,3,NA,5,5
13/04/2021 14:51:48,13/04/2021 10:51:50,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,40,249.63500000012573,4,1,1,0,seq_trial,4,grocery store.png,SS5,1,chunked,pred,4,NA,5,5
13/04/2021 14:51:48,13/04/2021 10:51:51,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,41,229.68499999842606,2,1,1,0,seq_trial,2,grocery store.png,SS5,1,chunked,pred,5,NA,5,5
13/04/2021 14:51:49,13/04/2021 10:51:52,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,42,254.24499999644468,3,1,1,0,seq_trial,3,grocery store.png,SS5,1,chunked,pred,6,NA,5,5
13/04/2021 14:51:51,13/04/2021 10:51:53,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,43,1200.833999999988,NA,NA,0,0,fixation,NA,NA,SS5,1,chunked,NA,NA,NA,NA,NA
13/04/2021 14:51:57,13/04/2021 10:52:00,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,45,1200.7369999999937,NA,NA,0,0,fixation,NA,NA,SS5,1,chunked,NA,NA,NA,NA,NA
13/04/2021 14:52:35,13/04/2021 10:52:37,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,61,3002.3709999999846,NA,NA,0,0,test_start,NA,grocery store.png,SS5,1,chunked,pred,NA,NA,NA,NA
13/04/2021 14:52:36,13/04/2021 10:52:38,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,62,878.0950000000303,1,1,1,0,test_trial,1,grocery store.png,SS5,1,chunked,pred,1,1,NA,NA
13/04/2021 14:52:36,13/04/2021 10:52:39,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,63,268.3850000030361,4,1,1,0,test_trial,4,grocery store.png,SS5,1,chunked,pred,2,1,NA,NA
13/04/2021 14:52:39,13/04/2021 10:52:41,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,64,1591.5699999968638,3,1,1,0,test_trial,3,grocery store.png,SS5,1,chunked,pred,3,1,NA,NA
13/04/2021 14:52:40,13/04/2021 10:52:42,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,65,581.8299999955343,4,1,1,0,test_trial,4,grocery store.png,SS5,1,chunked,pred,4,1,NA,NA
13/04/2021 14:52:41,13/04/2021 10:52:43,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,66,339.4449999977951,2,1,1,0,test_trial,2,grocery store.png,SS5,1,chunked,pred,5,1,NA,NA
13/04/2021 14:52:42,13/04/2021 10:52:44,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,67,241.71499999647494,3,1,1,0,test_trial,3,grocery store.png,SS5,1,chunked,pred,6,1,NA,NA
13/04/2021 14:52:43,13/04/2021 10:52:46,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,68,1201.2090000000026,NA,NA,0,0,fixation,NA,NA,SS5,1,chunked,NA,NA,NA,NA,NA
13/04/2021 14:52:46,13/04/2021 10:52:49,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,69,3002.018000000011,NA,NA,0,0,test_start,NA,grocery store.png,SS5,1,chunked,pred,NA,NA,NA,NA
13/04/2021 14:52:47,13/04/2021 10:52:49,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,70,483.6250000007567,1,1,1,0,test_trial,1,grocery store.png,SS5,1,chunked,pred,1,2,NA,NA
13/04/2021 14:52:47,13/04/2021 10:52:50,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,71,147.0499999995809,4,1,1,0,test_trial,4,grocery store.png,SS5,1,chunked,pred,2,2,NA,NA
13/04/2021 14:52:48,13/04/2021 10:52:51,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,72,237.60000000038417,3,1,1,0,test_trial,3,grocery store.png,SS5,1,chunked,pred,3,2,NA,NA
13/04/2021 14:52:49,13/04/2021 10:52:51,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,73,132.5250000008964,4,1,1,0,test_trial,4,grocery store.png,SS5,1,chunked,pred,4,2,NA,NA
13/04/2021 14:52:50,13/04/2021 10:52:52,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,74,131.2099999995553,2,1,1,0,test_trial,2,grocery store.png,SS5,1,chunked,pred,5,2,NA,NA
13/04/2021 14:52:50,13/04/2021 10:52:53,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,75,127.93499999679625,3,1,1,0,test_trial,3,grocery store.png,SS5,1,chunked,pred,6,2,NA,NA
13/04/2021 14:52:52,13/04/2021 10:52:55,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,76,1200.8679999999877,NA,NA,0,0,fixation,NA,NA,SS5,1,chunked,NA,NA,NA,NA,NA
13/04/2021 14:52:54,13/04/2021 10:52:57,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,77,2001.6320000000123,NA,NA,0,0,test_end,NA,NA,SS5,1,chunked,NA,NA,NA,NA,NA
13/04/2021 14:53:06,13/04/2021 10:53:09,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,80,1200.6969999999856,NA,NA,0,0,fixation,NA,NA,SS5,2,chunked,NA,NA,NA,NA,NA
13/04/2021 14:53:10,13/04/2021 10:53:13,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,82,1571.8899999992573,1,1,1,0,seq_trial,1,grocery store.png,SS5,2,chunked,pred,1,NA,6,6
13/04/2021 14:53:11,13/04/2021 10:53:14,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,83,437.4499999976251,4,1,1,0,seq_trial,4,grocery store.png,SS5,2,chunked,pred,2,NA,6,6
13/04/2021 14:53:42,13/04/2021 10:53:15,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,84,355.0749999994878,3,1,1,0,seq_trial,3,grocery store.png,SS5,2,chunked,pred,3,NA,6,6
13/04/2021 14:53:42,13/04/2021 10:53:16,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,85,278.80500000173924,4,1,1,0,seq_trial,4,grocery store.png,SS5,2,chunked,pred,4,NA,6,6
13/04/2021 14:53:42,13/04/2021 10:53:17,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,86,354.7000000035041,2,1,1,0,seq_trial,2,grocery store.png,SS5,2,chunked,pred,5,NA,6,6
13/04/2021 14:53:42,13/04/2021 10:53:17,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,87,255.3249999982654,3,1,1,0,seq_trial,3,grocery store.png,SS5,2,chunked,pred,6,NA,6,6
13/04/2021 14:53:42,13/04/2021 10:53:19,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,88,1200.8470000000088,NA,NA,0,0,fixation,NA,NA,SS5,2,chunked,NA,NA,NA,NA,NA
13/04/2021 14:53:42,13/04/2021 10:53:23,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,90,491.35999999998603,1,1,1,0,seq_trial,1,grocery store.png,SS5,2,chunked,pred,1,NA,7,7
13/04/2021 14:53:42,13/04/2021 10:53:23,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,91,280.02000000560656,4,1,1,0,seq_trial,4,grocery store.png,SS5,2,chunked,pred,2,NA,7,7
13/04/2021 14:53:42,13/04/2021 10:53:24,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,92,210.9100000016042,3,1,1,0,seq_trial,3,grocery store.png,SS5,2,chunked,pred,3,NA,7,7
13/04/2021 14:53:42,13/04/2021 10:53:25,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,93,265.7949999993434,4,1,1,0,seq_trial,4,grocery store.png,SS5,2,chunked,pred,4,NA,7,7
13/04/2021 14:53:42,13/04/2021 10:53:26,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,94,237.715000002936,2,1,1,0,seq_trial,2,grocery store.png,SS5,2,chunked,pred,5,NA,7,7
13/04/2021 14:53:43,13/04/2021 10:53:26,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,95,225.5250000016531,3,1,1,0,seq_trial,3,grocery store.png,SS5,2,chunked,pred,6,NA,7,7
13/04/2021 14:53:43,13/04/2021 10:53:28,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,96,1200.8279999999795,NA,NA,0,0,fixation,NA,NA,SS5,2,chunked,NA,NA,NA,NA,NA
13/04/2021 14:53:43,13/04/2021 10:53:32,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,98,495.1050000017858,1,1,1,0,seq_trial,1,grocery store.png,SS5,2,chunked,pred,1,NA,8,8
13/04/2021 14:53:43,13/04/2021 10:53:32,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,99,350.5300000033458,4,1,1,0,seq_trial,4,grocery store.png,SS5,2,chunked,pred,2,NA,8,8
13/04/2021 14:53:43,13/04/2021 10:53:33,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,100,279.4750000030035,3,1,1,0,seq_trial,3,grocery store.png,SS5,2,chunked,pred,3,NA,8,8
13/04/2021 14:53:43,13/04/2021 10:53:34,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,101,228.609999998298,4,1,1,0,seq_trial,4,grocery store.png,SS5,2,chunked,pred,4,NA,8,8
13/04/2021 14:53:43,13/04/2021 10:53:35,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,102,225.08499999821652,2,1,1,0,seq_trial,2,grocery store.png,SS5,2,chunked,pred,5,NA,8,8
13/04/2021 14:53:43,13/04/2021 10:53:36,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,103,258.69000000238884,3,1,1,0,seq_trial,3,grocery store.png,SS5,2,chunked,pred,6,NA,8,8
13/04/2021 14:53:43,13/04/2021 10:53:37,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,104,1201.0080000000016,NA,NA,0,0,fixation,NA,NA,SS5,2,chunked,NA,NA,NA,NA,NA
13/04/2021 14:53:43,13/04/2021 10:53:41,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,106,474.53500000119675,1,1,1,0,seq_trial,1,grocery store.png,SS5,2,chunked,pred,1,NA,9,9
13/04/2021 14:53:43,13/04/2021 10:53:41,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,107,260.8849999960512,4,1,1,0,seq_trial,4,grocery store.png,SS5,2,chunked,pred,2,NA,9,9
13/04/2021 14:53:43,13/04/2021 10:53:42,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,108,305.39000000135275,3,1,1,0,seq_trial,3,grocery store.png,SS5,2,chunked,pred,3,NA,9,9
13/04/2021 14:53:43,13/04/2021 10:53:43,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,109,197.25499999913154,4,1,1,0,seq_trial,4,grocery store.png,SS5,2,chunked,pred,4,NA,9,9
13/04/2021 14:53:43,13/04/2021 10:53:44,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,110,226.7550000033225,2,1,1,0,seq_trial,2,grocery store.png,SS5,2,chunked,pred,5,NA,9,9
13/04/2021 14:53:43,13/04/2021 10:53:44,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,111,182.63999999908265,3,1,1,0,seq_trial,3,grocery store.png,SS5,2,chunked,pred,6,NA,9,9
13/04/2021 14:53:43,13/04/2021 10:53:46,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,112,1201.1520000000019,NA,NA,0,0,fixation,NA,NA,SS5,2,chunked,NA,NA,NA,NA,NA
13/04/2021 14:53:47,13/04/2021 10:53:50,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,114,505.92000000324333,1,1,1,0,seq_trial,1,grocery store.png,SS5,2,chunked,pred,1,NA,10,10
13/04/2021 14:53:48,13/04/2021 10:53:50,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,115,207.41000000271015,4,1,1,0,seq_trial,4,grocery store.png,SS5,2,chunked,pred,2,NA,10,10
13/04/2021 14:53:49,13/04/2021 10:53:51,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,116,259.8649999999907,3,1,1,0,seq_trial,3,grocery store.png,SS5,2,chunked,pred,3,NA,10,10
13/04/2021 14:53:49,13/04/2021 10:53:52,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,117,152.95999999943888,4,1,1,0,seq_trial,4,grocery store.png,SS5,2,chunked,pred,4,NA,10,10
13/04/2021 14:53:50,13/04/2021 10:53:53,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,118,249.55499999487074,2,1,1,0,seq_trial,2,grocery store.png,SS5,2,chunked,pred,5,NA,10,10
13/04/2021 14:53:51,13/04/2021 10:53:53,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,119,146.3850000000093,3,1,1,0,seq_trial,3,grocery store.png,SS5,2,chunked,pred,6,NA,10,10
13/04/2021 14:53:52,13/04/2021 10:53:55,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,120,1200.7490000000107,NA,NA,0,0,fixation,NA,NA,SS5,2,chunked,NA,NA,NA,NA,NA
13/04/2021 14:53:57,13/04/2021 10:54:00,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,122,1200.8330000000133,NA,NA,0,0,fixation,NA,NA,SS5,2,chunked,NA,NA,NA,NA,NA
13/04/2021 14:54:27,13/04/2021 10:54:30,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,138,3002.094999999972,NA,NA,0,0,test_start,NA,grocery store.png,SS5,2,chunked,pred,NA,NA,NA,NA
13/04/2021 14:54:28,13/04/2021 10:54:31,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,139,683.7650000015856,1,1,1,0,test_trial,1,grocery store.png,SS5,2,chunked,pred,1,3,NA,NA
13/04/2021 14:54:29,13/04/2021 10:54:31,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,140,81.65999999619089,4,1,1,0,test_trial,4,grocery store.png,SS5,2,chunked,pred,2,3,NA,NA
13/04/2021 14:54:30,13/04/2021 10:54:32,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,141,92.2050000008312,3,1,1,0,test_trial,3,grocery store.png,SS5,2,chunked,pred,3,3,NA,NA
13/04/2021 14:54:30,13/04/2021 10:54:33,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,142,102.26000000693602,4,1,1,0,test_trial,4,grocery store.png,SS5,2,chunked,pred,4,3,NA,NA
13/04/2021 14:54:31,13/04/2021 10:54:33,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,143,147.16500000213273,2,1,1,0,test_trial,2,grocery store.png,SS5,2,chunked,pred,5,3,NA,NA
13/04/2021 14:54:32,13/04/2021 10:54:34,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,144,200.7900000025984,3,1,1,0,test_trial,3,grocery store.png,SS5,2,chunked,pred,6,3,NA,NA
13/04/2021 14:54:33,13/04/2021 10:54:36,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,145,1201.1760000000359,NA,NA,0,0,fixation,NA,NA,SS5,2,chunked,NA,NA,NA,NA,NA
13/04/2021 14:54:36,13/04/2021 10:54:39,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,146,3002.021999999997,NA,NA,0,0,test_start,NA,grocery store.png,SS5,2,chunked,pred,NA,NA,NA,NA
13/04/2021 14:54:37,13/04/2021 10:54:39,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,147,569.6699999971315,1,1,1,0,test_trial,1,grocery store.png,SS5,2,chunked,pred,1,4,NA,NA
13/04/2021 14:54:37,13/04/2021 10:54:40,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,148,100.7099999987986,4,1,1,0,test_trial,4,grocery store.png,SS5,2,chunked,pred,2,4,NA,NA
13/04/2021 14:54:38,13/04/2021 10:54:41,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,pretraining,2,SS5,149,82.07500000571599,3,1,1,0,test_trial,3,grocery store.png,SS5,2,chunked,pred,3,4,NA,NA
