utc_date,local_date,exp_id,exp_ver,id,prolific_id,browser,task,task_ver,gorilla_counterbalance,trial_row,screen_name,zone_type,rt,response,attempt,accuracy,dishonest,display,counterbalance_order,condition,event_name,seq_pos,correct
13/04/2021 02:51:16,12/04/2021 21:51:14,48742,5,3591005,5cc65d95050b2e00154babac,Chrome 89.0.4389.114,reminder,5,SS3,22,Screen 1,response_keyboard,206.45000005606562,4,1,1,0,test_trial,SS3,pred,grocery store.png,3,4
13/04/2021 02:51:17,12/04/2021 21:51:15,48742,5,3591005,5cc65d95050b2e00154babac,Chrome 89.0.4389.114,reminder,5,SS3,23,Screen 1,response_keyboard,97.86500001791865,2,1,1,0,test_trial,SS3,pred,grocery store.png,4,2
13/04/2021 02:51:17,12/04/2021 21:51:16,48742,5,3591005,5cc65d95050b2e00154babac,Chrome 89.0.4389.114,reminder,5,SS3,24,Screen 1,response_keyboard,141.11500000581145,1,1,1,0,test_trial,SS3,pred,grocery store.png,5,1
13/04/2021 02:51:18,12/04/2021 21:51:16,48742,5,3591005,5cc65d95050b2e00154babac,Chrome 89.0.4389.114,reminder,5,SS3,25,Screen 1,response_keyboard,23.879999993368983,4,1,1,0,test_trial,SS3,pred,grocery store.png,6,4
13/04/2021 02:51:23,12/04/2021 21:51:22,48742,5,3591005,5cc65d95050b2e00154babac,Chrome 89.0.4389.114,reminder,5,SS3,28,Screen 1,response_keyboard,520.7149999914691,3,1,1,0,test_trial,SS3,pred,grocery store.png,1,3
13/04/2021 02:51:24,12/04/2021 21:51:22,48742,5,3591005,5cc65d95050b2e00154babac,Chrome 89.0.4389.114,reminder,5,SS3,29,Screen 1,response_keyboard,36.36999998707324,2,1,1,0,test_trial,SS3,pred,grocery store.png,2,2
13/04/2021 02:51:25,12/04/2021 21:51:23,48742,5,3591005,5cc65d95050b2e00154babac,Chrome 89.0.4389.114,reminder,5,SS3,30,Screen 1,response_keyboard,74.8750000493601,4,1,1,0,test_trial,SS3,pred,grocery store.png,3,4
13/04/2021 02:51:25,12/04/2021 21:51:23,48742,5,3591005,5cc65d95050b2e00154babac,Chrome 89.0.4389.114,reminder,5,SS3,31,Screen 1,response_keyboard,30.445000040344894,2,1,1,0,test_trial,SS3,pred,grocery store.png,4,2
13/04/2021 02:51:26,12/04/2021 21:51:24,48742,5,3591005,5cc65d95050b2e00154babac,Chrome 89.0.4389.114,reminder,5,SS3,32,Screen 1,response_keyboard,90.34499991685152,1,1,1,0,test_trial,SS3,pred,grocery store.png,5,1
13/04/2021 02:51:27,12/04/2021 21:51:25,48742,5,3591005,5cc65d95050b2e00154babac,Chrome 89.0.4389.114,reminder,5,SS3,33,Screen 1,response_keyboard,613.2450000150129,4,1,1,0,test_trial,SS3,pred,grocery store.png,6,4
13/04/2021 03:04:54,12/04/2021 20:04:54,48742,5,3591057,60286182887e6f1aac272ed5,Chrome 89.0.4389.114,reminder,5,SS8,20,Screen 1,response_keyboard,683.5000000428408,3,1,1,0,test_trial,SS8,pred,pet store.png,1,3
13/04/2021 03:04:55,12/04/2021 20:04:55,48742,5,3591057,60286182887e6f1aac272ed5,Chrome 89.0.4389.114,reminder,5,SS8,21,Screen 1,response_keyboard,655.4849999956787,2,1,1,0,test_trial,SS8,pred,pet store.png,2,2
13/04/2021 03:04:56,12/04/2021 20:04:56,48742,5,3591057,60286182887e6f1aac272ed5,Chrome 89.0.4389.114,reminder,5,SS8,22,Screen 1,response_keyboard,241.93000001832843,4,1,1,0,test_trial,SS8,pred,pet store.png,3,4
13/04/2021 03:04:57,12/04/2021 20:04:57,48742,5,3591057,60286182887e6f1aac272ed5,Chrome 89.0.4389.114,reminder,5,SS8,23,Screen 1,response_keyboard,181.9499998819083,2,1,1,0,test_trial,SS8,pred,pet store.png,4,2
13/04/2021 03:04:58,12/04/2021 20:04:57,48742,5,3591057,60286182887e6f1aac272ed5,Chrome 89.0.4389.114,reminder,5,SS8,24,Screen 1,response_keyboard,227.40500001236796,1,1,1,0,test_trial,SS8,pred,pet store.png,5,1
13/04/2021 03:04:58,12/04/2021 20:04:58,48742,5,3591057,60286182887e6f1aac272ed5,Chrome 89.0.4389.114,reminder,5,SS8,25,Screen 1,response_keyboard,214.54999991692603,4,1,1,0,test_trial,SS8,pred,pet store.png,6,4
13/04/2021 03:05:04,12/04/2021 20:05:04,48742,5,3591057,60286182887e6f1aac272ed5,Chrome 89.0.4389.114,reminder,5,SS8,28,Screen 1,response_keyboard,516.7900000233203,3,1,1,0,test_trial,SS8,pred,pet store.png,1,3
13/04/2021 03:05:05,12/04/2021 20:05:04,48742,5,3591057,60286182887e6f1aac272ed5,Chrome 89.0.4389.114,reminder,5,SS8,29,Screen 1,response_keyboard,36.31999995559454,2,1,1,0,test_trial,SS8,pred,pet store.png,2,2
13/04/2021 03:05:06,12/04/2021 20:05:05,48742,5,3591057,60286182887e6f1aac272ed5,Chrome 89.0.4389.114,reminder,5,SS8,30,Screen 1,response_keyboard,116.09499994665384,4,1,1,0,test_trial,SS8,pred,pet store.png,3,4
13/04/2021 03:05:07,12/04/2021 20:05:06,48742,5,3591057,60286182887e6f1aac272ed5,Chrome 89.0.4389.114,reminder,5,SS8,31,Screen 1,response_keyboard,181.91999988630414,2,1,1,0,test_trial,SS8,pred,pet store.png,4,2
13/04/2021 03:05:07,12/04/2021 20:05:06,48742,5,3591057,60286182887e6f1aac272ed5,Chrome 89.0.4389.114,reminder,5,SS8,32,Screen 1,response_keyboard,146.69999992474914,1,1,1,0,test_trial,SS8,pred,pet store.png,5,1
13/04/2021 03:05:07,12/04/2021 20:05:07,48742,5,3591057,60286182887e6f1aac272ed5,Chrome 89.0.4389.114,reminder,5,SS8,33,Screen 1,response_keyboard,144.14999983273447,4,1,1,0,test_trial,SS8,pred,pet store.png,6,4
13/04/2021 03:15:30,12/04/2021 22:15:30,48742,5,3591028,5fe218efbf7c82d3e44ada5d,Chrome 89.0.4389.114,reminder,5,SS3,20,Screen 1,response_keyboard,522.2450000001118,3,1,1,0,test_trial,SS3,pred,grocery store.png,1,3
13/04/2021 03:15:31,12/04/2021 22:15:31,48742,5,3591028,5fe218efbf7c82d3e44ada5d,Chrome 89.0.4389.114,reminder,5,SS3,21,Screen 1,response_keyboard,503.3699999912642,2,1,1,0,test_trial,SS3,pred,grocery store.png,2,2
13/04/2021 03:15:34,12/04/2021 22:15:33,48742,5,3591028,5fe218efbf7c82d3e44ada5d,Chrome 89.0.4389.114,reminder,5,SS3,22,Screen 1,response_keyboard,1545.8750000107102,4,1,1,0,test_trial,SS3,pred,grocery store.png,3,4
13/04/2021 03:15:35,12/04/2021 22:15:34,48742,5,3591028,5fe218efbf7c82d3e44ada5d,Chrome 89.0.4389.114,reminder,5,SS3,23,Screen 1,response_keyboard,505.0349999801256,2,1,1,0,test_trial,SS3,pred,grocery store.png,4,2
13/04/2021 03:15:35,12/04/2021 22:15:35,48742,5,3591028,5fe218efbf7c82d3e44ada5d,Chrome 89.0.4389.114,reminder,5,SS3,24,Screen 1,response_keyboard,288.18000003229827,1,1,1,0,test_trial,SS3,pred,grocery store.png,5,1
13/04/2021 03:15:36,12/04/2021 22:15:36,48742,5,3591028,5fe218efbf7c82d3e44ada5d,Chrome 89.0.4389.114,reminder,5,SS3,25,Screen 1,response_keyboard,178.01500001223758,4,1,1,0,test_trial,SS3,pred,grocery store.png,6,4
13/04/2021 03:15:41,12/04/2021 22:15:41,48742,5,3591028,5fe218efbf7c82d3e44ada5d,Chrome 89.0.4389.114,reminder,5,SS3,28,Screen 1,response_keyboard,728.1749999965541,2,1,0,0,test_trial,SS3,pred,grocery store.png,1,3
13/04/2021 03:15:44,12/04/2021 22:15:43,48742,5,3591028,5fe218efbf7c82d3e44ada5d,Chrome 89.0.4389.114,reminder,5,SS3,29,Screen 1,response_keyboard,1505.0499999779277,2,1,1,0,test_trial,SS3,pred,grocery store.png,2,2
13/04/2021 03:15:45,12/04/2021 22:15:45,48742,5,3591028,5fe218efbf7c82d3e44ada5d,Chrome 89.0.4389.114,reminder,5,SS3,30,Screen 1,response_keyboard,956.3099999795668,4,1,1,0,test_trial,SS3,pred,grocery store.png,3,4
13/04/2021 03:15:46,12/04/2021 22:15:45,48742,5,3591028,5fe218efbf7c82d3e44ada5d,Chrome 89.0.4389.114,reminder,5,SS3,31,Screen 1,response_keyboard,255.5449999636039,2,1,1,0,test_trial,SS3,pred,grocery store.png,4,2
13/04/2021 03:15:47,12/04/2021 22:15:46,48742,5,3591028,5fe218efbf7c82d3e44ada5d,Chrome 89.0.4389.114,reminder,5,SS3,32,Screen 1,response_keyboard,121.93999998271465,1,1,1,0,test_trial,SS3,pred,grocery store.png,5,1
13/04/2021 03:15:47,12/04/2021 22:15:47,48742,5,3591028,5fe218efbf7c82d3e44ada5d,Chrome 89.0.4389.114,reminder,5,SS3,33,Screen 1,response_keyboard,225.2199999638833,4,1,1,0,test_trial,SS3,pred,grocery store.png,6,4
13/04/2021 03:18:43,12/04/2021 23:18:41,48742,5,3591012,5e2bf2153a9311222d4892c6,Chrome 89.0.4389.114,reminder,5,SS5,20,Screen 1,response_keyboard,871.1800000019139,1,1,1,0,test_trial,SS5,pred,grocery store.png,1,1
13/04/2021 03:18:44,12/04/2021 23:18:42,48742,5,3591012,5e2bf2153a9311222d4892c6,Chrome 89.0.4389.114,reminder,5,SS5,21,Screen 1,response_keyboard,343.525000003865,4,1,1,0,test_trial,SS5,pred,grocery store.png,2,4
13/04/2021 03:18:45,12/04/2021 23:18:42,48742,5,3591012,5e2bf2153a9311222d4892c6,Chrome 89.0.4389.114,reminder,5,SS5,22,Screen 1,response_keyboard,316.1699999982375,3,1,1,0,test_trial,SS5,pred,grocery store.png,3,3
13/04/2021 03:18:45,12/04/2021 23:18:43,48742,5,3591012,5e2bf2153a9311222d4892c6,Chrome 89.0.4389.114,reminder,5,SS5,23,Screen 1,response_keyboard,160.6649999957881,4,1,1,0,test_trial,SS5,pred,grocery store.png,4,4
13/04/2021 03:18:46,12/04/2021 23:18:44,48742,5,3591012,5e2bf2153a9311222d4892c6,Chrome 89.0.4389.114,reminder,5,SS5,24,Screen 1,response_keyboard,322.889999995823,2,1,1,0,test_trial,SS5,pred,grocery store.png,5,2
13/04/2021 03:18:47,12/04/2021 23:18:45,48742,5,3591012,5e2bf2153a9311222d4892c6,Chrome 89.0.4389.114,reminder,5,SS5,25,Screen 1,response_keyboard,247.11000000388594,3,1,1,0,test_trial,SS5,pred,grocery store.png,6,3
13/04/2021 03:18:52,12/04/2021 23:18:50,48742,5,3591012,5e2bf2153a9311222d4892c6,Chrome 89.0.4389.114,reminder,5,SS5,28,Screen 1,response_keyboard,502.3750000036671,1,1,1,0,test_trial,SS5,pred,grocery store.png,1,1
13/04/2021 03:18:53,12/04/2021 23:18:51,48742,5,3591012,5e2bf2153a9311222d4892c6,Chrome 89.0.4389.114,reminder,5,SS5,29,Screen 1,response_keyboard,125.11499999527587,4,1,1,0,test_trial,SS5,pred,grocery store.png,2,4
13/04/2021 03:18:54,12/04/2021 23:18:52,48742,5,3591012,5e2bf2153a9311222d4892c6,Chrome 89.0.4389.114,reminder,5,SS5,30,Screen 1,response_keyboard,471.4400000011665,3,1,1,0,test_trial,SS5,pred,grocery store.png,3,3
13/04/2021 03:18:55,12/04/2021 23:18:53,48742,5,3591012,5e2bf2153a9311222d4892c6,Chrome 89.0.4389.114,reminder,5,SS5,31,Screen 1,response_keyboard,199.110000001383,4,1,1,0,test_trial,SS5,pred,grocery store.png,4,4
13/04/2021 03:18:56,12/04/2021 23:18:54,48742,5,3591012,5e2bf2153a9311222d4892c6,Chrome 89.0.4389.114,reminder,5,SS5,32,Screen 1,response_keyboard,636.5099999966333,2,1,1,0,test_trial,SS5,pred,grocery store.png,5,2
13/04/2021 03:18:57,12/04/2021 23:18:54,48742,5,3591012,5e2bf2153a9311222d4892c6,Chrome 89.0.4389.114,reminder,5,SS5,33,Screen 1,response_keyboard,125.29000000358792,3,1,1,0,test_trial,SS5,pred,grocery store.png,6,3
13/04/2021 15:15:43,13/04/2021 11:15:46,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,reminder,5,SS5,20,Screen 1,response_keyboard,499.6099999989383,1,1,1,0,test_trial,SS5,pred,grocery store.png,1,1
13/04/2021 15:15:44,13/04/2021 11:15:47,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,reminder,5,SS5,21,Screen 1,response_keyboard,476.0949999981676,4,1,1,0,test_trial,SS5,pred,grocery store.png,2,4
13/04/2021 15:15:45,13/04/2021 11:15:48,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,reminder,5,SS5,22,Screen 1,response_keyboard,312.2399999992922,3,1,1,0,test_trial,SS5,pred,grocery store.png,3,3
13/04/2021 15:15:46,13/04/2021 11:15:49,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,reminder,5,SS5,23,Screen 1,response_keyboard,291.74500000226544,4,1,1,0,test_trial,SS5,pred,grocery store.png,4,4
13/04/2021 15:15:47,13/04/2021 11:15:50,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,reminder,5,SS5,24,Screen 1,response_keyboard,324.5699999970384,2,1,1,0,test_trial,SS5,pred,grocery store.png,5,2
13/04/2021 15:15:48,13/04/2021 11:15:50,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,reminder,5,SS5,25,Screen 1,response_keyboard,295.8600000056322,3,1,1,0,test_trial,SS5,pred,grocery store.png,6,3
13/04/2021 15:15:53,13/04/2021 11:15:56,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,reminder,5,SS5,28,Screen 1,response_keyboard,509.16500000312226,1,1,1,0,test_trial,SS5,pred,grocery store.png,1,1
13/04/2021 15:15:54,13/04/2021 11:15:56,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,reminder,5,SS5,29,Screen 1,response_keyboard,199.67000000178814,4,1,1,0,test_trial,SS5,pred,grocery store.png,2,4
13/04/2021 15:15:54,13/04/2021 11:15:57,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,reminder,5,SS5,30,Screen 1,response_keyboard,174.52500000217697,3,1,1,0,test_trial,SS5,pred,grocery store.png,3,3
13/04/2021 15:15:55,13/04/2021 11:15:58,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,reminder,5,SS5,31,Screen 1,response_keyboard,204.47000000422122,4,1,1,0,test_trial,SS5,pred,grocery store.png,4,4
13/04/2021 15:15:56,13/04/2021 11:15:59,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,reminder,5,SS5,32,Screen 1,response_keyboard,257.23999999900116,2,1,1,0,test_trial,SS5,pred,grocery store.png,5,2
13/04/2021 15:15:57,13/04/2021 11:15:59,48742,5,3598281,5e3adfc595ff562fbdd130fa,Edge 89.0.774.75,reminder,5,SS5,33,Screen 1,response_keyboard,265.1400000031572,3,1,1,0,test_trial,SS5,pred,grocery store.png,6,3
13/04/2021 15:17:14,13/04/2021 11:17:14,48742,5,3598258,5e8bd7044f71ac0c45cb3b52,Chrome 88.0.4324.192,reminder,5,SS1,20,Screen 1,response_keyboard,2056.1899999156594,1,1,1,0,test_trial,SS1,pred,grocery store.png,1,1
13/04/2021 15:17:15,13/04/2021 11:17:15,48742,5,3598258,5e8bd7044f71ac0c45cb3b52,Chrome 88.0.4324.192,reminder,5,SS1,21,Screen 1,response_keyboard,397.48999988660216,4,1,1,0,test_trial,SS1,pred,grocery store.png,2,4
13/04/2021 15:17:16,13/04/2021 11:17:15,48742,5,3598258,5e8bd7044f71ac0c45cb3b52,Chrome 88.0.4324.192,reminder,5,SS1,22,Screen 1,response_keyboard,284.66000012122095,3,1,1,0,test_trial,SS1,pred,grocery store.png,3,3
13/04/2021 15:17:16,13/04/2021 11:17:16,48742,5,3598258,5e8bd7044f71ac0c45cb3b52,Chrome 88.0.4324.192,reminder,5,SS1,23,Screen 1,response_keyboard,187.28499999269843,4,1,1,0,test_trial,SS1,pred,grocery store.png,4,4
13/04/2021 15:17:17,13/04/2021 11:17:17,48742,5,3598258,5e8bd7044f71ac0c45cb3b52,Chrome 88.0.4324.192,reminder,5,SS1,24,Screen 1,response_keyboard,70.66500000655651,2,1,1,0,test_trial,SS1,pred,grocery store.png,5,2
13/04/2021 15:17:18,13/04/2021 11:17:18,48742,5,3598258,5e8bd7044f71ac0c45cb3b52,Chrome 88.0.4324.192,reminder,5,SS1,25,Screen 1,response_keyboard,784.6699999645352,3,1,1,0,test_trial,SS1,pred,grocery store.png,6,3
13/04/2021 15:17:24,13/04/2021 11:17:24,48742,5,3598258,5e8bd7044f71ac0c45cb3b52,Chrome 88.0.4324.192,reminder,5,SS1,28,Screen 1,response_keyboard,788.2850000169128,1,1,1,0,test_trial,SS1,pred,grocery store.png,1,1
13/04/2021 15:17:25,13/04/2021 11:17:25,48742,5,3598258,5e8bd7044f71ac0c45cb3b52,Chrome 88.0.4324.192,reminder,5,SS1,29,Screen 1,response_keyboard,752.2350000217557,4,1,1,0,test_trial,SS1,pred,grocery store.png,2,4
13/04/2021 15:17:26,13/04/2021 11:17:26,48742,5,3598258,5e8bd7044f71ac0c45cb3b52,Chrome 88.0.4324.192,reminder,5,SS1,30,Screen 1,response_keyboard,163.83000020869076,3,1,1,0,test_trial,SS1,pred,grocery store.png,3,3
13/04/2021 15:17:27,13/04/2021 11:17:27,48742,5,3598258,5e8bd7044f71ac0c45cb3b52,Chrome 88.0.4324.192,reminder,5,SS1,31,Screen 1,response_keyboard,465.98499990068376,4,1,1,0,test_trial,SS1,pred,grocery store.png,4,4
13/04/2021 15:17:28,13/04/2021 11:17:28,48742,5,3598258,5e8bd7044f71ac0c45cb3b52,Chrome 88.0.4324.192,reminder,5,SS1,32,Screen 1,response_keyboard,509.4899998512119,2,1,1,0,test_trial,SS1,pred,grocery store.png,5,2
13/04/2021 15:17:29,13/04/2021 11:17:28,48742,5,3598258,5e8bd7044f71ac0c45cb3b52,Chrome 88.0.4324.192,reminder,5,SS1,33,Screen 1,response_keyboard,135.3400000371039,3,1,1,0,test_trial,SS1,pred,grocery store.png,6,3
13/04/2021 15:20:53,13/04/2021 08:20:51,48742,5,3598332,5f4d1708e4aa390b8063c42d,Chrome 89.0.4389.114,reminder,5,SS2,20,Screen 1,response_keyboard,575.9700000053272,1,1,1,0,test_trial,SS2,pred,pet store.png,1,1
13/04/2021 15:20:54,13/04/2021 08:20:52,48742,5,3598332,5f4d1708e4aa390b8063c42d,Chrome 89.0.4389.114,reminder,5,SS2,21,Screen 1,response_keyboard,441.2599999923259,4,1,1,0,test_trial,SS2,pred,pet store.png,2,4
13/04/2021 15:20:55,13/04/2021 08:20:53,48742,5,3598332,5f4d1708e4aa390b8063c42d,Chrome 89.0.4389.114,reminder,5,SS2,22,Screen 1,response_keyboard,280.3049999929499,3,1,1,0,test_trial,SS2,pred,pet store.png,3,3
13/04/2021 15:20:56,13/04/2021 08:20:54,48742,5,3598332,5f4d1708e4aa390b8063c42d,Chrome 89.0.4389.114,reminder,5,SS2,23,Screen 1,response_keyboard,266.364999988582,4,1,1,0,test_trial,SS2,pred,pet store.png,4,4
13/04/2021 15:20:56,13/04/2021 08:20:54,48742,5,3598332,5f4d1708e4aa390b8063c42d,Chrome 89.0.4389.114,reminder,5,SS2,24,Screen 1,response_keyboard,230.99999999976717,2,1,1,0,test_trial,SS2,pred,pet store.png,5,2
13/04/2021 15:20:57,13/04/2021 08:20:55,48742,5,3598332,5f4d1708e4aa390b8063c42d,Chrome 89.0.4389.114,reminder,5,SS2,25,Screen 1,response_keyboard,274.72999999008607,3,1,1,0,test_trial,SS2,pred,pet store.png,6,3
13/04/2021 15:21:02,13/04/2021 08:21:00,48742,5,3598332,5f4d1708e4aa390b8063c42d,Chrome 89.0.4389.114,reminder,5,SS2,28,Screen 1,response_keyboard,505.0699999992503,1,1,1,0,test_trial,SS2,pred,pet store.png,1,1
13/04/2021 15:21:03,13/04/2021 08:21:01,48742,5,3598332,5f4d1708e4aa390b8063c42d,Chrome 89.0.4389.114,reminder,5,SS2,29,Screen 1,response_keyboard,309.04500000178814,4,1,1,0,test_trial,SS2,pred,pet store.png,2,4
13/04/2021 15:21:04,13/04/2021 08:21:02,48742,5,3598332,5f4d1708e4aa390b8063c42d,Chrome 89.0.4389.114,reminder,5,SS2,30,Screen 1,response_keyboard,266.3600000087172,3,1,1,0,test_trial,SS2,pred,pet store.png,3,3
13/04/2021 15:21:05,13/04/2021 08:21:03,48742,5,3598332,5f4d1708e4aa390b8063c42d,Chrome 89.0.4389.114,reminder,5,SS2,31,Screen 1,response_keyboard,257.67500000074506,4,1,1,0,test_trial,SS2,pred,pet store.png,4,4
13/04/2021 15:21:06,13/04/2021 08:21:04,48742,5,3598332,5f4d1708e4aa390b8063c42d,Chrome 89.0.4389.114,reminder,5,SS2,32,Screen 1,response_keyboard,252.0000000076834,2,1,1,0,test_trial,SS2,pred,pet store.png,5,2
13/04/2021 15:21:06,13/04/2021 08:21:04,48742,5,3598332,5f4d1708e4aa390b8063c42d,Chrome 89.0.4389.114,reminder,5,SS2,33,Screen 1,response_keyboard,233.35000000952277,3,1,1,0,test_trial,SS2,pred,pet store.png,6,3
13/04/2021 15:25:05,13/04/2021 10:25:04,48742,5,3598428,60660870280f2b522cc3214b,Chrome 89.0.4389.114,reminder,5,SS6,20,Screen 1,response_keyboard,642.61500001885,1,1,1,0,test_trial,SS6,pred,pet store.png,1,1
13/04/2021 15:25:06,13/04/2021 10:25:05,48742,5,3598428,60660870280f2b522cc3214b,Chrome 89.0.4389.114,reminder,5,SS6,21,Screen 1,response_keyboard,396.2700000265613,4,1,1,0,test_trial,SS6,pred,pet store.png,2,4
13/04/2021 15:25:07,13/04/2021 10:25:06,48742,5,3598428,60660870280f2b522cc3214b,Chrome 89.0.4389.114,reminder,5,SS6,22,Screen 1,response_keyboard,196.20499992743134,3,1,1,0,test_trial,SS6,pred,pet store.png,3,3
13/04/2021 15:25:07,13/04/2021 10:25:07,48742,5,3598428,60660870280f2b522cc3214b,Chrome 89.0.4389.114,reminder,5,SS6,23,Screen 1,response_keyboard,242.57999996189028,4,1,1,0,test_trial,SS6,pred,pet store.png,4,4
13/04/2021 15:25:08,13/04/2021 10:25:07,48742,5,3598428,60660870280f2b522cc3214b,Chrome 89.0.4389.114,reminder,5,SS6,24,Screen 1,response_keyboard,229.11499999463558,2,1,1,0,test_trial,SS6,pred,pet store.png,5,2
13/04/2021 15:25:09,13/04/2021 10:25:08,48742,5,3598428,60660870280f2b522cc3214b,Chrome 89.0.4389.114,reminder,5,SS6,25,Screen 1,response_keyboard,199.09999996889383,3,1,1,0,test_trial,SS6,pred,pet store.png,6,3
13/04/2021 15:25:14,13/04/2021 10:25:13,48742,5,3598428,60660870280f2b522cc3214b,Chrome 89.0.4389.114,reminder,5,SS6,28,Screen 1,response_keyboard,624.199999962002,1,1,1,0,test_trial,SS6,pred,pet store.png,1,1
13/04/2021 15:25:15,13/04/2021 10:25:14,48742,5,3598428,60660870280f2b522cc3214b,Chrome 89.0.4389.114,reminder,5,SS6,29,Screen 1,response_keyboard,378.0049999477342,4,1,1,0,test_trial,SS6,pred,pet store.png,2,4
13/04/2021 15:25:16,13/04/2021 10:25:15,48742,5,3598428,60660870280f2b522cc3214b,Chrome 89.0.4389.114,reminder,5,SS6,30,Screen 1,response_keyboard,155.23499995470047,3,1,1,0,test_trial,SS6,pred,pet store.png,3,3
13/04/2021 15:25:17,13/04/2021 10:25:16,48742,5,3598428,60660870280f2b522cc3214b,Chrome 89.0.4389.114,reminder,5,SS6,31,Screen 1,response_keyboard,190.9999999916181,4,1,1,0,test_trial,SS6,pred,pet store.png,4,4
