"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","rt","response","attempt","accuracy","dishonest","display","correct","event_name","counterbalance_order","block","phase","condition","seq_pos","test_rep","learn_rep","pred_learn_rep"
"09/02/2021 22:05:06","09/02/2021 17:05:07",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","pretraining",5,"SS5",150,41,4,1,1,0,"test_trial",4,"grocery store.png","SS5",2,"chunked","pred",4,4,NA,NA
"09/02/2021 22:05:07","09/02/2021 17:05:08",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","pretraining",5,"SS5",151,57,2,1,1,0,"test_trial",2,"grocery store.png","SS5",2,"chunked","pred",5,4,NA,NA
"09/02/2021 22:05:08","09/02/2021 17:05:08",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","pretraining",5,"SS5",152,94,3,1,1,0,"test_trial",3,"grocery store.png","SS5",2,"chunked","pred",6,4,NA,NA
"09/02/2021 22:05:09","09/02/2021 17:05:10",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","pretraining",5,"SS5",153,1201.89999999997,NA,NA,0,0,"fixation",NA,NA,"SS5",2,"chunked",NA,NA,NA,NA,NA
"09/02/2021 22:05:11","09/02/2021 17:05:12",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","pretraining",5,"SS5",154,2000,NA,NA,0,0,"test_end",NA,NA,"SS5",2,"chunked",NA,NA,NA,NA,NA
"09/02/2021 22:05:44","09/02/2021 17:05:45",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","pretraining",5,"SS5",157,1200,NA,NA,0,0,"fixation",NA,NA,"SS5",3,"interspersed",NA,NA,NA,NA,NA
"09/02/2021 22:05:48","09/02/2021 17:05:49",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","pretraining",5,"SS5",159,685,4,1,1,0,"seq_trial2",4,"pet store.png","SS5",3,"interspersed","rand",1,NA,11,NA
"09/02/2021 22:05:52","09/02/2021 17:05:53",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","pretraining",5,"SS5",160,584,2,1,1,0,"seq_trial2",2,"pet store.png","SS5",3,"interspersed","rand",2,NA,11,NA
"09/02/2021 22:05:56","09/02/2021 17:05:57",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","pretraining",5,"SS5",161,588,1,1,1,0,"seq_trial2",1,"pet store.png","SS5",3,"interspersed","rand",3,NA,11,NA
"09/02/2021 22:06:00","09/02/2021 17:06:00",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","pretraining",5,"SS5",162,496,3,1,1,0,"seq_trial2",3,"pet store.png","SS5",3,"interspersed","rand",4,NA,11,NA
"09/02/2021 22:06:03","09/02/2021 17:06:04",40999,4,3008743,"5f3c23cbcee6b3a3c4faff76","Firefox 85.0","pretraining",5,"SS5",163,492,2,1,1,0,"seq_trial2",2,"pet store.png","SS5",3,"interspersed","rand",5,NA,11,NA
