utc_date,local_date,exp_id,exp_ver,id,prolific_id,browser,task,task_ver,gorilla_counterbalance,trial_row,rt,response,attempt,accuracy,dishonest,display,correct,event_name,counterbalance_order,block,phase,condition,seq_pos,test_rep,learn_rep,pred_learn_rep
14/07/2021 19:46:43,14/07/2021 12:46:35,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,14,618.4000000059605,4,1,1,0,seq_trial,4,pet store.png,SS6,1,chunked,pred,2,NA,2,2
14/07/2021 19:46:44,14/07/2021 12:46:36,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,15,599.2000000029802,3,1,1,0,seq_trial,3,pet store.png,SS6,1,chunked,pred,3,NA,2,2
14/07/2021 19:46:45,14/07/2021 12:46:38,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,16,717.5,4,1,1,0,seq_trial,4,pet store.png,SS6,1,chunked,pred,4,NA,2,2
14/07/2021 19:46:46,14/07/2021 12:46:39,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,17,758.8000000119209,2,1,1,0,seq_trial,2,pet store.png,SS6,1,chunked,pred,5,NA,2,2
14/07/2021 19:46:48,14/07/2021 12:46:40,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,18,660.9000000059605,3,1,1,0,seq_trial,3,pet store.png,SS6,1,chunked,pred,6,NA,2,2
14/07/2021 19:46:49,14/07/2021 12:46:42,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,19,1200.0370000000112,NA,NA,0,0,fixation,NA,NA,SS6,1,chunked,NA,NA,NA,NA,NA
14/07/2021 19:46:53,14/07/2021 12:46:45,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,21,532.0999999940395,1,1,1,0,seq_trial,1,pet store.png,SS6,1,chunked,pred,1,NA,3,3
14/07/2021 19:46:54,14/07/2021 12:46:46,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,22,410.69999998807907,4,1,1,0,seq_trial,4,pet store.png,SS6,1,chunked,pred,2,NA,3,3
14/07/2021 19:46:55,14/07/2021 12:46:47,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,23,690.8999999910593,3,1,1,0,seq_trial,3,pet store.png,SS6,1,chunked,pred,3,NA,3,3
14/07/2021 19:46:56,14/07/2021 12:46:49,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,24,592,4,1,1,0,seq_trial,4,pet store.png,SS6,1,chunked,pred,4,NA,3,3
14/07/2021 19:46:57,14/07/2021 12:46:50,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,25,539.1000000089407,2,1,1,0,seq_trial,2,pet store.png,SS6,1,chunked,pred,5,NA,3,3
14/07/2021 19:46:58,14/07/2021 12:46:51,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,26,639.2000000029802,3,1,1,0,seq_trial,3,pet store.png,SS6,1,chunked,pred,6,NA,3,3
14/07/2021 19:47:00,14/07/2021 12:46:52,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,27,1200.0780000000086,NA,NA,0,0,fixation,NA,NA,SS6,1,chunked,NA,NA,NA,NA,NA
14/07/2021 19:47:04,14/07/2021 12:46:56,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,29,682.7999999970198,1,1,1,0,seq_trial,1,pet store.png,SS6,1,chunked,pred,1,NA,4,4
14/07/2021 19:47:05,14/07/2021 12:46:57,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,30,479.70000000298023,4,1,1,0,seq_trial,4,pet store.png,SS6,1,chunked,pred,2,NA,4,4
14/07/2021 19:47:06,14/07/2021 12:46:58,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,31,737.8999999910593,3,1,1,0,seq_trial,3,pet store.png,SS6,1,chunked,pred,3,NA,4,4
14/07/2021 19:47:07,14/07/2021 12:46:59,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,32,513.4000000059605,4,1,1,0,seq_trial,4,pet store.png,SS6,1,chunked,pred,4,NA,4,4
14/07/2021 19:47:08,14/07/2021 12:47:01,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,33,965.9000000059605,2,1,1,0,seq_trial,2,pet store.png,SS6,1,chunked,pred,5,NA,4,4
14/07/2021 19:47:10,14/07/2021 12:47:02,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,34,734.7999999970198,3,1,1,0,seq_trial,3,pet store.png,SS6,1,chunked,pred,6,NA,4,4
14/07/2021 19:47:11,14/07/2021 12:47:04,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,35,1200.078999999998,NA,NA,0,0,fixation,NA,NA,SS6,1,chunked,NA,NA,NA,NA,NA
14/07/2021 19:47:15,14/07/2021 12:47:07,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,37,521.8999999910593,1,1,1,0,seq_trial,1,pet store.png,SS6,1,chunked,pred,1,NA,5,5
14/07/2021 19:47:16,14/07/2021 12:47:08,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,38,311.69999998807907,4,1,1,0,seq_trial,4,pet store.png,SS6,1,chunked,pred,2,NA,5,5
14/07/2021 19:47:17,14/07/2021 12:47:09,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,39,295,3,1,1,0,seq_trial,3,pet store.png,SS6,1,chunked,pred,3,NA,5,5
14/07/2021 19:47:17,14/07/2021 12:47:10,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,40,353.5,4,1,1,0,seq_trial,4,pet store.png,SS6,1,chunked,pred,4,NA,5,5
14/07/2021 19:47:18,14/07/2021 12:47:11,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,41,360.80000001192093,2,1,1,0,seq_trial,2,pet store.png,SS6,1,chunked,pred,5,NA,5,5
14/07/2021 19:47:19,14/07/2021 12:47:12,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,42,342,3,1,1,0,seq_trial,3,pet store.png,SS6,1,chunked,pred,6,NA,5,5
14/07/2021 19:47:21,14/07/2021 12:47:13,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,43,1200.0439999999944,NA,NA,0,0,fixation,NA,NA,SS6,1,chunked,NA,NA,NA,NA,NA
14/07/2021 19:47:28,14/07/2021 12:47:21,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,45,1200.0769999999902,NA,NA,0,0,fixation,NA,NA,SS6,1,chunked,NA,NA,NA,NA,NA
14/07/2021 19:48:33,14/07/2021 12:48:25,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,61,3000.146999999997,NA,NA,0,0,test_start,NA,pet store.png,SS6,1,chunked,pred,NA,NA,NA,NA
14/07/2021 19:48:34,14/07/2021 12:48:26,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,62,1019.7999999970198,1,1,1,0,test_trial,1,pet store.png,SS6,1,chunked,pred,1,1,NA,NA
14/07/2021 19:48:35,14/07/2021 12:48:27,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,63,196.8999999910593,4,1,1,0,test_trial,4,pet store.png,SS6,1,chunked,pred,2,1,NA,NA
14/07/2021 19:48:35,14/07/2021 12:48:28,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,64,46.20000000298023,3,1,1,0,test_trial,3,pet store.png,SS6,1,chunked,pred,3,1,NA,NA
14/07/2021 19:48:36,14/07/2021 12:48:28,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,65,86.59999999403954,4,1,1,0,test_trial,4,pet store.png,SS6,1,chunked,pred,4,1,NA,NA
14/07/2021 19:48:37,14/07/2021 12:48:29,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,66,778.2999999970198,2,1,1,0,test_trial,2,pet store.png,SS6,1,chunked,pred,5,1,NA,NA
14/07/2021 19:48:38,14/07/2021 12:48:30,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,67,6.399999991059303,3,1,1,0,test_trial,3,pet store.png,SS6,1,chunked,pred,6,1,NA,NA
14/07/2021 19:48:39,14/07/2021 12:48:32,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,68,1200.0590000000084,NA,NA,0,0,fixation,NA,NA,SS6,1,chunked,NA,NA,NA,NA,NA
14/07/2021 19:48:42,14/07/2021 12:48:35,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,69,3000.127999999968,NA,NA,0,0,test_start,NA,pet store.png,SS6,1,chunked,pred,NA,NA,NA,NA
14/07/2021 19:48:43,14/07/2021 12:48:36,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,70,1126.5999999940395,1,1,1,0,test_trial,1,pet store.png,SS6,1,chunked,pred,1,2,NA,NA
14/07/2021 19:48:44,14/07/2021 12:48:37,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,71,299.79999999701977,4,1,1,0,test_trial,4,pet store.png,SS6,1,chunked,pred,2,2,NA,NA
14/07/2021 19:48:46,14/07/2021 12:48:38,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,72,792.2999999970198,3,1,1,0,test_trial,3,pet store.png,SS6,1,chunked,pred,3,2,NA,NA
14/07/2021 19:48:47,14/07/2021 12:48:39,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,73,451.40000000596046,4,1,1,0,test_trial,4,pet store.png,SS6,1,chunked,pred,4,2,NA,NA
14/07/2021 19:48:48,14/07/2021 12:48:40,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,74,479.1000000089407,2,1,1,0,test_trial,2,pet store.png,SS6,1,chunked,pred,5,2,NA,NA
14/07/2021 19:48:48,14/07/2021 12:48:41,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,75,164.29999999701977,3,1,1,0,test_trial,3,pet store.png,SS6,1,chunked,pred,6,2,NA,NA
14/07/2021 19:48:50,14/07/2021 12:48:42,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,76,1199.9519999999902,NA,NA,0,0,fixation,NA,NA,SS6,1,chunked,NA,NA,NA,NA,NA
14/07/2021 19:48:52,14/07/2021 12:48:44,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,77,2000.1149999999907,NA,NA,0,0,test_end,NA,NA,SS6,1,chunked,NA,NA,NA,NA,NA
14/07/2021 19:49:10,14/07/2021 12:49:02,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,80,1200.058000000019,NA,NA,0,0,fixation,NA,NA,SS6,2,chunked,NA,NA,NA,NA,NA
14/07/2021 19:49:14,14/07/2021 12:49:06,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,82,954.5999999940395,1,1,1,0,seq_trial,1,pet store.png,SS6,2,chunked,pred,1,NA,6,6
14/07/2021 19:49:15,14/07/2021 12:49:08,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,83,836.4000000059605,4,1,1,0,seq_trial,4,pet store.png,SS6,2,chunked,pred,2,NA,6,6
14/07/2021 19:49:17,14/07/2021 12:49:09,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,84,670.6000000089407,3,1,1,0,seq_trial,3,pet store.png,SS6,2,chunked,pred,3,NA,6,6
14/07/2021 19:49:18,14/07/2021 12:49:10,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,85,528.3000000119209,4,1,1,0,seq_trial,4,pet store.png,SS6,2,chunked,pred,4,NA,6,6
14/07/2021 19:49:19,14/07/2021 12:49:11,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,86,950.5,2,1,1,0,seq_trial,2,pet store.png,SS6,2,chunked,pred,5,NA,6,6
14/07/2021 19:49:20,14/07/2021 12:49:12,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,87,340,3,1,1,0,seq_trial,3,pet store.png,SS6,2,chunked,pred,6,NA,6,6
14/07/2021 19:49:22,14/07/2021 12:49:14,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,88,1200.0769999999902,NA,NA,0,0,fixation,NA,NA,SS6,2,chunked,NA,NA,NA,NA,NA
14/07/2021 19:49:25,14/07/2021 12:49:18,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,90,705.3999999910593,1,1,1,0,seq_trial,1,pet store.png,SS6,2,chunked,pred,1,NA,7,7
14/07/2021 19:49:26,14/07/2021 12:49:19,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,91,466.59999999403954,4,1,1,0,seq_trial,4,pet store.png,SS6,2,chunked,pred,2,NA,7,7
14/07/2021 19:49:27,14/07/2021 12:49:20,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,92,626.3999999910593,3,1,1,0,seq_trial,3,pet store.png,SS6,2,chunked,pred,3,NA,7,7
14/07/2021 19:49:28,14/07/2021 12:49:21,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,93,492.1000000089407,4,1,1,0,seq_trial,4,pet store.png,SS6,2,chunked,pred,4,NA,7,7
14/07/2021 19:49:30,14/07/2021 12:49:22,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,94,1108.2999999970198,2,1,1,0,seq_trial,2,pet store.png,SS6,2,chunked,pred,5,NA,7,7
14/07/2021 19:49:31,14/07/2021 12:49:23,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,95,421.79999999701977,3,1,1,0,seq_trial,3,pet store.png,SS6,2,chunked,pred,6,NA,7,7
14/07/2021 19:49:33,14/07/2021 12:49:25,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,96,1200.0380000000005,NA,NA,0,0,fixation,NA,NA,SS6,2,chunked,NA,NA,NA,NA,NA
14/07/2021 19:49:36,14/07/2021 12:49:29,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,98,573.8999999910593,1,1,1,0,seq_trial,1,pet store.png,SS6,2,chunked,pred,1,NA,8,8
14/07/2021 19:49:37,14/07/2021 12:49:29,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,99,280.6000000089407,4,1,1,0,seq_trial,4,pet store.png,SS6,2,chunked,pred,2,NA,8,8
14/07/2021 19:49:38,14/07/2021 12:49:30,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,100,348.09999999403954,3,1,1,0,seq_trial,3,pet store.png,SS6,2,chunked,pred,3,NA,8,8
14/07/2021 19:49:39,14/07/2021 12:49:31,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,101,296.20000000298023,4,1,1,0,seq_trial,4,pet store.png,SS6,2,chunked,pred,4,NA,8,8
14/07/2021 19:49:40,14/07/2021 12:49:32,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,102,436.3999999910593,2,1,1,0,seq_trial,2,pet store.png,SS6,2,chunked,pred,5,NA,8,8
14/07/2021 19:49:40,14/07/2021 12:49:33,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,103,285.80000001192093,3,1,1,0,seq_trial,3,pet store.png,SS6,2,chunked,pred,6,NA,8,8
14/07/2021 19:49:42,14/07/2021 12:49:35,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,104,1200.076000000001,NA,NA,0,0,fixation,NA,NA,SS6,2,chunked,NA,NA,NA,NA,NA
14/07/2021 19:49:46,14/07/2021 12:49:38,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,106,707,1,1,1,0,seq_trial,1,pet store.png,SS6,2,chunked,pred,1,NA,9,9
14/07/2021 19:49:47,14/07/2021 12:49:39,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,107,286.59999999403954,4,1,1,0,seq_trial,4,pet store.png,SS6,2,chunked,pred,2,NA,9,9
14/07/2021 19:49:47,14/07/2021 12:49:40,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,108,255.5,3,1,1,0,seq_trial,3,pet store.png,SS6,2,chunked,pred,3,NA,9,9
14/07/2021 19:49:48,14/07/2021 12:49:41,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,109,268.79999999701977,4,1,1,0,seq_trial,4,pet store.png,SS6,2,chunked,pred,4,NA,9,9
14/07/2021 19:49:49,14/07/2021 12:49:41,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,110,260.59999999403954,2,1,1,0,seq_trial,2,pet store.png,SS6,2,chunked,pred,5,NA,9,9
14/07/2021 19:49:50,14/07/2021 12:49:42,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,111,228,3,1,1,0,seq_trial,3,pet store.png,SS6,2,chunked,pred,6,NA,9,9
14/07/2021 19:49:51,14/07/2021 12:49:44,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,112,1200.0570000000298,NA,NA,0,0,fixation,NA,NA,SS6,2,chunked,NA,NA,NA,NA,NA
14/07/2021 19:49:55,14/07/2021 12:49:48,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,114,837.2999999970198,1,1,1,0,seq_trial,1,pet store.png,SS6,2,chunked,pred,1,NA,10,10
14/07/2021 19:49:56,14/07/2021 12:49:49,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,115,488.09999999403954,4,1,1,0,seq_trial,4,pet store.png,SS6,2,chunked,pred,2,NA,10,10
14/07/2021 19:49:57,14/07/2021 12:49:49,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,116,261.5,3,1,1,0,seq_trial,3,pet store.png,SS6,2,chunked,pred,3,NA,10,10
14/07/2021 19:49:58,14/07/2021 12:49:50,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,117,236.5,4,1,1,0,seq_trial,4,pet store.png,SS6,2,chunked,pred,4,NA,10,10
14/07/2021 19:49:59,14/07/2021 12:49:51,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,118,253.1000000089407,2,1,1,0,seq_trial,2,pet store.png,SS6,2,chunked,pred,5,NA,10,10
14/07/2021 19:49:59,14/07/2021 12:49:52,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,119,226.6000000089407,3,1,1,0,seq_trial,3,pet store.png,SS6,2,chunked,pred,6,NA,10,10
14/07/2021 19:50:01,14/07/2021 12:49:53,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,120,1200.0780000000377,NA,NA,0,0,fixation,NA,NA,SS6,2,chunked,NA,NA,NA,NA,NA
14/07/2021 19:50:10,14/07/2021 12:50:02,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,122,1200.0810000000056,NA,NA,0,0,fixation,NA,NA,SS6,2,chunked,NA,NA,NA,NA,NA
14/07/2021 19:50:49,14/07/2021 12:50:42,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,138,3000.1290000000154,NA,NA,0,0,test_start,NA,pet store.png,SS6,2,chunked,pred,NA,NA,NA,NA
14/07/2021 19:50:50,14/07/2021 12:50:42,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,139,740.8999999910593,1,1,1,0,test_trial,1,pet store.png,SS6,2,chunked,pred,1,3,NA,NA
14/07/2021 19:50:51,14/07/2021 12:50:43,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,140,93.19999998807907,4,1,1,0,test_trial,4,pet store.png,SS6,2,chunked,pred,2,3,NA,NA
14/07/2021 19:50:51,14/07/2021 12:50:44,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,141,136.79999999701977,3,1,1,0,test_trial,3,pet store.png,SS6,2,chunked,pred,3,3,NA,NA
14/07/2021 19:50:52,14/07/2021 12:50:44,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,142,100.5,4,1,1,0,test_trial,4,pet store.png,SS6,2,chunked,pred,4,3,NA,NA
14/07/2021 19:50:53,14/07/2021 12:50:45,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,143,113.59999999403954,2,1,1,0,test_trial,2,pet store.png,SS6,2,chunked,pred,5,3,NA,NA
14/07/2021 19:50:53,14/07/2021 12:50:46,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,144,93,3,1,1,0,test_trial,3,pet store.png,SS6,2,chunked,pred,6,3,NA,NA
14/07/2021 19:50:55,14/07/2021 12:50:47,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,145,1200.0370000000112,NA,NA,0,0,fixation,NA,NA,SS6,2,chunked,NA,NA,NA,NA,NA
14/07/2021 19:50:58,14/07/2021 12:50:50,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,146,3000.149000000034,NA,NA,0,0,test_start,NA,pet store.png,SS6,2,chunked,pred,NA,NA,NA,NA
14/07/2021 19:50:58,14/07/2021 12:50:51,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,147,497.8999999910593,1,1,1,0,test_trial,1,pet store.png,SS6,2,chunked,pred,1,4,NA,NA
14/07/2021 19:50:59,14/07/2021 12:50:51,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,148,28.200000002980232,4,1,1,0,test_trial,4,pet store.png,SS6,2,chunked,pred,2,4,NA,NA
14/07/2021 19:51:00,14/07/2021 12:50:52,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,149,2.5,3,1,1,0,test_trial,3,pet store.png,SS6,2,chunked,pred,3,4,NA,NA
14/07/2021 19:51:00,14/07/2021 12:50:52,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,150,5.399999991059303,4,1,1,0,test_trial,4,pet store.png,SS6,2,chunked,pred,4,4,NA,NA
14/07/2021 19:51:01,14/07/2021 12:50:53,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,151,19.100000008940697,2,1,1,0,test_trial,2,pet store.png,SS6,2,chunked,pred,5,4,NA,NA
14/07/2021 19:51:02,14/07/2021 12:50:55,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,152,1116.1000000089407,3,1,1,0,test_trial,3,pet store.png,SS6,2,chunked,pred,6,4,NA,NA
14/07/2021 19:51:04,14/07/2021 12:50:56,56975,3,4266017,60ee922fcc2b54102d237822,Edge 91.0.864.67,pretraining,2,SS6,153,1200.01800000004,NA,NA,0,0,fixation,NA,NA,SS6,2,chunked,NA,NA,NA,NA,NA
