"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","screen_name","zone_type","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","list","event","condition","event_name","seq_pos","spatial_pos","recon_correct"
"09/02/2021 22:54:19","09/02/2021 17:54:18",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",21,"Screen 1","response_button_image",1056.91999998817,"emu.png",1,0,0,"recon_trial","SS2",3,1,"pred","pet store.png",4,4,"cardinal.png"
"09/02/2021 22:54:20","09/02/2021 17:54:19",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",22,"Screen 1","response_button_image",1048.36000000068,"pangolin.png",1,0,0,"recon_trial","SS2",3,1,"pred","pet store.png",5,2,"ostrich.png"
"09/02/2021 22:54:21","09/02/2021 17:54:19",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",23,"Screen 1","response_button_image",391.869999992196,"ostrich.png",1,0,0,"recon_trial","SS2",3,1,"pred","pet store.png",6,3,"pangolin.png"
"09/02/2021 22:54:24","09/02/2021 17:54:22",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",39,"Screen 1","response_button_image",1576.69499999611,"pancakes.png",1,0,0,"recon_trial","SS2",5,3,"rand","grocery store.png",1,3,"apple.png"
"09/02/2021 22:54:24","09/02/2021 17:54:22",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",40,"Screen 1","response_button_image",772.369999991497,"apple.png",1,0,0,"recon_trial","SS2",5,3,"rand","grocery store.png",2,4,"lemon.png"
"09/02/2021 22:54:25","09/02/2021 17:54:23",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",41,"Screen 1","response_button_image",628.299999996671,"artichoke.png",1,0,0,"recon_trial","SS2",5,3,"rand","grocery store.png",3,1,"gummybears.png"
"09/02/2021 22:54:26","09/02/2021 17:54:24",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",42,"Screen 1","response_button_image",767.514999999548,"gummybears.png",1,0,0,"recon_trial","SS2",5,3,"rand","grocery store.png",4,2,"artichoke.png"
"09/02/2021 22:54:26","09/02/2021 17:54:24",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",43,"Screen 1","response_button_image",516.669999997248,"dumplings.png",1,0,0,"recon_trial","SS2",5,3,"rand","grocery store.png",5,1,"pancakes.png"
"09/02/2021 22:54:27","09/02/2021 17:54:25",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",44,"Screen 1","response_button_image",427.304999990156,"lemon.png",1,0,0,"recon_trial","SS2",5,3,"rand","grocery store.png",6,4,"dumplings.png"
"09/02/2021 22:54:30","09/02/2021 17:54:28",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",11,"Screen 1","response_button_image",2288.8699999894,"waffle.png",1,1,0,"recon_trial","SS2",1,2,"rand","grocery store.png",1,2,"waffle.png"
"09/02/2021 22:54:31","09/02/2021 17:54:29",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",12,"Screen 1","response_button_image",1019.33000001009,"caramelapple.png",1,1,0,"recon_trial","SS2",1,2,"rand","grocery store.png",2,3,"caramelapple.png"
"09/02/2021 22:54:32","09/02/2021 17:54:30",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",13,"Screen 1","response_button_image",337.230000004638,"hummus.png",1,1,0,"recon_trial","SS2",1,2,"rand","grocery store.png",3,1,"hummus.png"
"09/02/2021 22:54:32","09/02/2021 17:54:30",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",14,"Screen 1","response_button_image",536.619999998948,"nachos.png",1,1,0,"recon_trial","SS2",1,2,"rand","grocery store.png",4,3,"nachos.png"
"09/02/2021 22:54:33","09/02/2021 17:54:31",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",15,"Screen 1","response_button_image",512.125000008382,"pork.png",1,0,0,"recon_trial","SS2",1,2,"rand","grocery store.png",5,4,"sandwich.png"
"09/02/2021 22:54:33","09/02/2021 17:54:31",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",16,"Screen 1","response_button_image",553.075000003446,"sandwich.png",1,0,0,"recon_trial","SS2",1,2,"rand","grocery store.png",6,1,"pork.png"
"09/02/2021 22:54:37","09/02/2021 17:54:35",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",4,"Screen 1","response_button_image",2495.459999991,"bear.png",1,1,0,"recon_trial","SS2",1,4,"pred","pet store.png",1,1,"bear.png"
"09/02/2021 22:54:38","09/02/2021 17:54:36",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",5,"Screen 1","response_button_image",1484.83500001021,"lion.png",1,1,0,"recon_trial","SS2",1,4,"pred","pet store.png",2,4,"lion.png"
"09/02/2021 22:54:39","09/02/2021 17:54:37",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",6,"Screen 1","response_button_image",350.305000014487,"moose.png",1,0,0,"recon_trial","SS2",1,4,"pred","pet store.png",3,3,"stingray.png"
"09/02/2021 22:54:39","09/02/2021 17:54:37",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",7,"Screen 1","response_button_image",597.469999993336,"camel.png",1,1,0,"recon_trial","SS2",1,4,"pred","pet store.png",4,4,"camel.png"
"09/02/2021 22:54:40","09/02/2021 17:54:38",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",8,"Screen 1","response_button_image",926.559999992605,"stingray.png",1,0,0,"recon_trial","SS2",1,4,"pred","pet store.png",5,2,"moose.png"
"09/02/2021 22:54:41","09/02/2021 17:54:39",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",9,"Screen 1","response_button_image",482.364999988931,"panda.png",1,1,0,"recon_trial","SS2",1,4,"pred","pet store.png",6,3,"panda.png"
"09/02/2021 22:54:44","09/02/2021 17:54:42",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",25,"Screen 1","response_button_image",2315.19999999728,"strawberries.png",1,0,0,"recon_trial","SS2",3,2,"rand","grocery store.png",1,3,"avocado.png"
"09/02/2021 22:54:45","09/02/2021 17:54:43",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",26,"Screen 1","response_button_image",605.145000008633,"starfruit.png",1,0,0,"recon_trial","SS2",3,2,"rand","grocery store.png",2,1,"strawberries.png"
"09/02/2021 22:54:45","09/02/2021 17:54:44",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",27,"Screen 1","response_button_image",591.824999995879,"blackpepper.png",1,0,0,"recon_trial","SS2",3,2,"rand","grocery store.png",3,4,"peaches.png"
"09/02/2021 22:54:46","09/02/2021 17:54:44",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",28,"Screen 1","response_button_image",627.399999997579,"peaches.png",1,0,0,"recon_trial","SS2",3,2,"rand","grocery store.png",4,2,"blackpepper.png"
"09/02/2021 22:54:46","09/02/2021 17:54:45",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",29,"Screen 1","response_button_image",323.944999996456,"rice.png",1,0,0,"recon_trial","SS2",3,2,"rand","grocery store.png",5,4,"starfruit.png"
"09/02/2021 22:54:47","09/02/2021 17:54:45",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",30,"Screen 1","response_button_image",638.309999994817,"avocado.png",1,0,0,"recon_trial","SS2",3,2,"rand","grocery store.png",6,1,"rice.png"
"09/02/2021 22:54:51","09/02/2021 17:54:49",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",32,"Screen 1","response_button_image",2554.12499999511,"panther.png",1,1,0,"recon_trial","SS2",5,1,"pred","pet store.png",1,1,"panther.png"
"09/02/2021 22:54:53","09/02/2021 17:54:51",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",33,"Screen 1","response_button_image",1906.7800000048,"seahorse.png",1,0,0,"recon_trial","SS2",5,1,"pred","pet store.png",2,4,"bat.png"
"09/02/2021 22:54:53","09/02/2021 17:54:51",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",34,"Screen 1","response_button_image",564.400000002934,"bat.png",1,0,0,"recon_trial","SS2",5,1,"pred","pet store.png",3,3,"chameleon.png"
"09/02/2021 22:54:54","09/02/2021 17:54:52",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",35,"Screen 1","response_button_image",547.480000008363,"deer.png",1,0,0,"recon_trial","SS2",5,1,"pred","pet store.png",4,4,"seahorse.png"
"09/02/2021 22:54:54","09/02/2021 17:54:53",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",36,"Screen 1","response_button_image",660.455000004731,"bat.png",1,0,0,"recon_trial","SS2",5,1,"pred","pet store.png",5,2,"deer.png"
"09/02/2021 22:54:55","09/02/2021 17:54:53",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",37,"Screen 1","response_button_image",635.355000005802,"crocodile.png",1,1,0,"recon_trial","SS2",5,1,"pred","pet store.png",6,3,"crocodile.png"
"09/02/2021 22:55:00","09/02/2021 17:54:58",40999,4,3008936,"5efa246d81a512824bc2d703","Chrome 88.0.4324.150","final_recon",3,"SS2",46,"Screen 1","response_button_image",3724.62999999698,"penguin.png",1,1,0,"recon_trial","SS2",7,2,"pred","pet store.png",1,1,"penguin.png"
