"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","list","event","condition","event_name","seq_pos","spatial_pos","recon_correct","spatial_stim","spatial_correct","temp_conf"
"14/07/2021 20:11:15","14/07/2021 13:11:08",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b4",3,"SS6",6,2078.90000000596,"turtleB.png",1,0,0,"recon_trial","SS6",4,2,"pred","pet store.png",3,3,"gorillaB.png",NA,NA,NA
"14/07/2021 20:11:18","14/07/2021 13:11:11",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b4",3,"SS6",7,2985.60000000894,"gorillaB.png",1,0,0,"recon_trial","SS6",4,2,"pred","pet store.png",4,4,"ostrichB.png",NA,NA,NA
"14/07/2021 20:11:19","14/07/2021 13:11:12",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b4",3,"SS6",8,1191.59999999404,"ladybugB.png",1,1,0,"recon_trial","SS6",4,2,"pred","pet store.png",5,2,"ladybugB.png",NA,NA,NA
"14/07/2021 20:11:20","14/07/2021 13:11:13",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b4",3,"SS6",9,1034,"ostrichB.png",1,0,0,"recon_trial","SS6",4,2,"pred","pet store.png",6,3,"horseB.png",NA,NA,NA
"14/07/2021 20:11:25","14/07/2021 13:11:18",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b4",3,"SS6",11,4047.30000001192,"appleB.png",1,1,0,"recon_trial","SS6",4,4,"rand","grocery store.png",1,4,"appleB.png",NA,NA,NA
"14/07/2021 20:11:32","14/07/2021 13:11:25",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b4",3,"SS6",12,6917.30000001192,"cookedchickenB.png",1,0,0,"recon_trial","SS6",4,4,"rand","grocery store.png",2,2,"edamameB.png",NA,NA,NA
"14/07/2021 20:11:34","14/07/2021 13:11:27",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b4",3,"SS6",13,1780,"edamameB.png",1,0,0,"recon_trial","SS6",4,4,"rand","grocery store.png",3,3,"cookedchickenB.png",NA,NA,NA
"14/07/2021 20:11:35","14/07/2021 13:11:28",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b4",3,"SS6",14,1113.40000000596,"bellpeppersB.png",1,1,0,"recon_trial","SS6",4,4,"rand","grocery store.png",4,1,"bellpeppersB.png",NA,NA,NA
"14/07/2021 20:11:37","14/07/2021 13:11:30",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b4",3,"SS6",15,2009.5,"croissantB.png",1,1,0,"recon_trial","SS6",4,4,"rand","grocery store.png",5,2,"croissantB.png",NA,NA,NA
"14/07/2021 20:11:38","14/07/2021 13:11:31",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b4",3,"SS6",16,856.40000000596,"lemonB.png",1,1,0,"recon_trial","SS6",4,4,"rand","grocery store.png",6,1,"lemonB.png",NA,NA,NA
"14/07/2021 20:17:46","14/07/2021 13:17:39",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b5",3,"SS6",4,4109.60000000894,"hedgehogB.png",1,1,0,"recon_trial","SS6",5,3,"pred","pet store.png",1,1,"hedgehogB.png",NA,NA,NA
"14/07/2021 20:18:01","14/07/2021 13:17:54",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b5",3,"SS6",5,15000.755,NA,NA,0,0,"recon_trial","SS6",5,3,"pred","pet store.png",2,4,"deerB.png",NA,NA,NA
"14/07/2021 20:18:04","14/07/2021 13:17:57",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b5",3,"SS6",6,3184.90000000596,"goldenretrieverB.png",1,0,0,"recon_trial","SS6",5,3,"pred","pet store.png",3,3,"redpandaB.png",NA,NA,NA
"14/07/2021 20:18:08","14/07/2021 13:18:00",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b5",3,"SS6",7,3228,"redpandaB.png",1,0,0,"recon_trial","SS6",5,3,"pred","pet store.png",4,4,"goldenretrieverB.png",NA,NA,NA
"14/07/2021 20:18:08","14/07/2021 13:18:01",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b5",3,"SS6",8,846.899999991059,"sharkB.png",1,0,0,"recon_trial","SS6",5,3,"pred","pet store.png",5,2,"cuttlefishB.png",NA,NA,NA
"14/07/2021 20:18:10","14/07/2021 13:18:02",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b5",3,"SS6",9,1500.79999999702,"cuttlefishB.png",1,0,0,"recon_trial","SS6",5,3,"pred","pet store.png",6,3,"sharkB.png",NA,NA,NA
"14/07/2021 20:18:15","14/07/2021 13:18:07",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b5",3,"SS6",11,3909,"strawberriesB.png",1,1,0,"recon_trial","SS6",5,1,"rand","grocery store.png",1,2,"strawberriesB.png",NA,NA,NA
"14/07/2021 20:18:18","14/07/2021 13:18:11",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b5",3,"SS6",12,3334,"donutB.png",1,1,0,"recon_trial","SS6",5,1,"rand","grocery store.png",2,3,"donutB.png",NA,NA,NA
"14/07/2021 20:18:20","14/07/2021 13:18:12",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b5",3,"SS6",13,1652.39999999106,"cantaloupeB.png",1,1,0,"recon_trial","SS6",5,1,"rand","grocery store.png",3,1,"cantaloupeB.png",NA,NA,NA
"14/07/2021 20:18:26","14/07/2021 13:18:19",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b5",3,"SS6",14,6470.89999999106,"muffinB.png",1,0,0,"recon_trial","SS6",5,1,"rand","grocery store.png",4,3,"pineappleB.png",NA,NA,NA
"14/07/2021 20:18:28","14/07/2021 13:18:20",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b5",3,"SS6",15,1049.89999999106,"carrotsB.png",1,0,0,"recon_trial","SS6",5,1,"rand","grocery store.png",5,4,"muffinB.png",NA,NA,NA
"14/07/2021 20:18:29","14/07/2021 13:18:21",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b5",3,"SS6",16,1161.59999999404,"pineappleB.png",1,0,0,"recon_trial","SS6",5,1,"rand","grocery store.png",6,1,"carrotsB.png",NA,NA,NA
"14/07/2021 20:21:26","14/07/2021 13:21:19",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b6",3,"SS6",4,3261.70000000298,"eagleB.png",1,1,0,"recon_trial","SS6",6,3,"pred","pet store.png",1,1,"eagleB.png",NA,NA,NA
"14/07/2021 20:21:28","14/07/2021 13:21:21",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b6",3,"SS6",5,1976.90000000596,"beetleB.png",1,1,0,"recon_trial","SS6",6,3,"pred","pet store.png",2,4,"beetleB.png",NA,NA,NA
"14/07/2021 20:21:31","14/07/2021 13:21:24",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b6",3,"SS6",6,2949.79999999702,"pufferfishB.png",1,1,0,"recon_trial","SS6",6,3,"pred","pet store.png",3,3,"pufferfishB.png",NA,NA,NA
"14/07/2021 20:21:36","14/07/2021 13:21:28",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b6",3,"SS6",7,4551.70000000298,"vultureB.png",1,1,0,"recon_trial","SS6",6,3,"pred","pet store.png",4,4,"vultureB.png",NA,NA,NA
"14/07/2021 20:21:37","14/07/2021 13:21:29",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b6",3,"SS6",8,990.90000000596,"frogB.png",1,1,0,"recon_trial","SS6",6,3,"pred","pet store.png",5,2,"frogB.png",NA,NA,NA
"14/07/2021 20:21:38","14/07/2021 13:21:30",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b6",3,"SS6",9,953.5,"octopusB.png",1,1,0,"recon_trial","SS6",6,3,"pred","pet store.png",6,3,"octopusB.png",NA,NA,NA
"14/07/2021 20:21:44","14/07/2021 13:21:37",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b6",3,"SS6",11,5598.89999999106,"ramenB.png",1,1,0,"recon_trial","SS6",6,4,"rand","grocery store.png",1,3,"ramenB.png",NA,NA,NA
"14/07/2021 20:21:50","14/07/2021 13:21:42",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b6",3,"SS6",12,5349.10000000894,"cabbageB.png",1,1,0,"recon_trial","SS6",6,4,"rand","grocery store.png",2,1,"cabbageB.png",NA,NA,NA
"14/07/2021 20:21:51","14/07/2021 13:21:44",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b6",3,"SS6",13,1704.80000001192,"peachesB.png",1,1,0,"recon_trial","SS6",6,4,"rand","grocery store.png",3,4,"peachesB.png",NA,NA,NA
"14/07/2021 20:21:52","14/07/2021 13:21:45",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b6",3,"SS6",14,996.29999999702,"peanutbutterB.png",1,1,0,"recon_trial","SS6",6,4,"rand","grocery store.png",4,2,"peanutbutterB.png",NA,NA,NA
"14/07/2021 20:21:54","14/07/2021 13:21:47",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b6",3,"SS6",15,1730.20000000298,"granolaB.png",1,0,0,"recon_trial","SS6",6,4,"rand","grocery store.png",5,4,"clamsB.png",NA,NA,NA
"14/07/2021 20:21:55","14/07/2021 13:21:47",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b6",3,"SS6",16,697.29999999702,"clamsB.png",1,0,0,"recon_trial","SS6",6,4,"rand","grocery store.png",6,1,"granolaB.png",NA,NA,NA
"14/07/2021 20:24:50","14/07/2021 13:24:43",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b7",3,"SS6",11,2988.29999999702,"smoresB.png",1,1,0,"recon_trial","SS6",7,2,"rand","grocery store.png",1,2,"smoresB.png",NA,NA,NA
"14/07/2021 20:24:52","14/07/2021 13:24:44",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b7",3,"SS6",12,1333.10000000894,"butterB.png",1,1,0,"recon_trial","SS6",7,2,"rand","grocery store.png",2,3,"butterB.png",NA,NA,NA
"14/07/2021 20:25:00","14/07/2021 13:24:52",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b7",3,"SS6",13,7803.09999999404,"coffeeB.png",1,1,0,"recon_trial","SS6",7,2,"rand","grocery store.png",3,1,"coffeeB.png",NA,NA,NA
"14/07/2021 20:25:02","14/07/2021 13:24:54",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b7",3,"SS6",14,2113,"pizzaB.png",1,1,0,"recon_trial","SS6",7,2,"rand","grocery store.png",4,4,"pizzaB.png",NA,NA,NA
"14/07/2021 20:25:03","14/07/2021 13:24:55",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b7",3,"SS6",15,1056,"potatochipsB.png",1,1,0,"recon_trial","SS6",7,2,"rand","grocery store.png",5,1,"potatochipsB.png",NA,NA,NA
"14/07/2021 20:25:04","14/07/2021 13:24:56",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b7",3,"SS6",16,764.70000000298,"cupnoodleB.png",1,1,0,"recon_trial","SS6",7,2,"rand","grocery store.png",6,3,"cupnoodleB.png",NA,NA,NA
"14/07/2021 20:25:09","14/07/2021 13:25:01",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b7",3,"SS6",4,4210.70000000298,"emuB.png",1,1,0,"recon_trial","SS6",7,1,"pred","pet store.png",1,1,"emuB.png",NA,NA,NA
"14/07/2021 20:25:12","14/07/2021 13:25:05",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b7",3,"SS6",5,3349.90000000596,"stingrayB.png",1,1,0,"recon_trial","SS6",7,1,"pred","pet store.png",2,4,"stingrayB.png",NA,NA,NA
"14/07/2021 20:25:15","14/07/2021 13:25:07",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b7",3,"SS6",6,2525.40000000596,"armadilloB.png",1,1,0,"recon_trial","SS6",7,1,"pred","pet store.png",3,3,"armadilloB.png",NA,NA,NA
"14/07/2021 20:25:18","14/07/2021 13:25:11",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b7",3,"SS6",7,3540.39999999106,"bisonB.png",1,0,0,"recon_trial","SS6",7,1,"pred","pet store.png",4,4,"canadiangooseB.png",NA,NA,NA
"14/07/2021 20:25:20","14/07/2021 13:25:12",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b7",3,"SS6",8,1530.39999999106,"lionB.png",1,0,0,"recon_trial","SS6",7,1,"pred","pet store.png",5,2,"bisonB.png",NA,NA,NA
"14/07/2021 20:25:21","14/07/2021 13:25:14",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b7",3,"SS6",9,1120.70000000298,"canadiangooseB.png",1,0,0,"recon_trial","SS6",7,1,"pred","pet store.png",6,3,"lionB.png",NA,NA,NA
"14/07/2021 20:28:07","14/07/2021 13:28:00",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b8",3,"SS6",4,2677.80000001192,"owlB.png",1,1,0,"recon_trial","SS6",8,2,"pred","pet store.png",1,1,"owlB.png",NA,NA,NA
"14/07/2021 20:28:17","14/07/2021 13:28:10",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b8",3,"SS6",5,9909.70000000298,"snakeB.png",1,1,0,"recon_trial","SS6",8,2,"pred","pet store.png",2,4,"snakeB.png",NA,NA,NA
"14/07/2021 20:28:21","14/07/2021 13:28:13",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b8",3,"SS6",6,3237.89999999106,"koalaB.png",1,1,0,"recon_trial","SS6",8,2,"pred","pet store.png",3,3,"koalaB.png",NA,NA,NA
"14/07/2021 20:28:22","14/07/2021 13:28:14",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b8",3,"SS6",7,814.800000011921,"foxB.png",1,0,0,"recon_trial","SS6",8,2,"pred","pet store.png",4,4,"dragonflyB.png",NA,NA,NA
"14/07/2021 20:28:22","14/07/2021 13:28:15",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b8",3,"SS6",8,816.5,"dragonflyB.png",1,0,0,"recon_trial","SS6",8,2,"pred","pet store.png",5,2,"llamaB.png",NA,NA,NA
"14/07/2021 20:28:23","14/07/2021 13:28:15",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b8",3,"SS6",9,451.90000000596,"llamaB.png",1,0,0,"recon_trial","SS6",8,2,"pred","pet store.png",6,3,"foxB.png",NA,NA,NA
"14/07/2021 20:28:28","14/07/2021 13:28:20",56975,3,4266017,"60ee922fcc2b54102d237822","Edge 91.0.864.67","retrieval_b8",3,"SS6",11,3744,"hummusB.png",1,1,0,"recon_trial","SS6",8,1,"rand","grocery store.png",1,3,"hummusB.png",NA,NA,NA
