"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","list","event","condition","event_name","seq_pos","spatial_pos","recon_correct","spatial_stim","spatial_correct","temp_conf"
"13/04/2021 15:02:55","13/04/2021 11:02:57",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",15,3242.38999999943,"crocodile.png",1,0,0,"recon_trial","SS5",1,3,"rand","pet store.png",5,1,"boar.png",NA,NA,NA
"13/04/2021 15:02:56","13/04/2021 11:02:58",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b1",2,"SS5",16,961.584999997285,"llama.png",1,1,0,"recon_trial","SS5",1,3,"rand","pet store.png",6,3,"llama.png",NA,NA,NA
"13/04/2021 15:06:33","13/04/2021 11:06:36",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",11,2871.34499999956,"bettafish.png",1,1,0,"recon_trial","SS5",2,2,"rand","pet store.png",1,2,"bettafish.png",NA,NA,NA
"13/04/2021 15:06:36","13/04/2021 11:06:39",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",12,2771.39999999781,"chameleon.png",1,1,0,"recon_trial","SS5",2,2,"rand","pet store.png",2,4,"chameleon.png",NA,NA,NA
"13/04/2021 15:06:39","13/04/2021 11:06:41",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",13,2544.43999999785,"octopus.png",1,1,0,"recon_trial","SS5",2,2,"rand","pet store.png",3,3,"octopus.png",NA,NA,NA
"13/04/2021 15:06:40","13/04/2021 11:06:42",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",14,1058.23499999678,"ladybug.png",1,1,0,"recon_trial","SS5",2,2,"rand","pet store.png",4,1,"ladybug.png",NA,NA,NA
"13/04/2021 15:06:41","13/04/2021 11:06:44",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",15,1770.51499999652,"gorilla.png",1,1,0,"recon_trial","SS5",2,2,"rand","pet store.png",5,3,"gorilla.png",NA,NA,NA
"13/04/2021 15:06:43","13/04/2021 11:06:45",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",16,1058.42000000121,"killerwhale.png",1,1,0,"recon_trial","SS5",2,2,"rand","pet store.png",6,4,"killerwhale.png",NA,NA,NA
"13/04/2021 15:06:46","13/04/2021 11:06:49",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",4,2542.77000000002,"peanutbutter.png",1,1,0,"recon_trial","SS5",2,1,"pred","grocery store.png",1,1,"peanutbutter.png",NA,NA,NA
"13/04/2021 15:06:48","13/04/2021 11:06:50",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",5,1213.22499999951,"acaibowl.png",1,1,0,"recon_trial","SS5",2,1,"pred","grocery store.png",2,4,"acaibowl.png",NA,NA,NA
"13/04/2021 15:06:52","13/04/2021 11:06:55",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",6,4631.85000000522,"clams.png",1,1,0,"recon_trial","SS5",2,1,"pred","grocery store.png",3,3,"clams.png",NA,NA,NA
"13/04/2021 15:06:54","13/04/2021 11:06:57",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",7,2024.22500000102,"gummybears.png",1,1,0,"recon_trial","SS5",2,1,"pred","grocery store.png",4,4,"gummybears.png",NA,NA,NA
"13/04/2021 15:06:55","13/04/2021 11:06:58",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",8,808.949999998731,"dragonfruit.png",1,1,0,"recon_trial","SS5",2,1,"pred","grocery store.png",5,2,"dragonfruit.png",NA,NA,NA
"13/04/2021 15:06:56","13/04/2021 11:06:59",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b2",2,"SS5",9,1175.28500000481,"cupnoodle.png",1,1,0,"recon_trial","SS5",2,1,"pred","grocery store.png",6,3,"cupnoodle.png",NA,NA,NA
"13/04/2021 15:10:21","13/04/2021 11:10:24",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",4,3538.42499999882,"orange.png",1,1,0,"recon_trial","SS5",3,2,"pred","grocery store.png",1,1,"orange.png",NA,NA,NA
"13/04/2021 15:10:23","13/04/2021 11:10:26",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",5,1859.57000000053,"lychee.png",1,1,0,"recon_trial","SS5",3,2,"pred","grocery store.png",2,4,"lychee.png",NA,NA,NA
"13/04/2021 15:10:26","13/04/2021 11:10:29",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",6,3488.48500000167,"cookedchicken.png",1,0,0,"recon_trial","SS5",3,2,"pred","grocery store.png",3,3,"popcorn.png",NA,NA,NA
"13/04/2021 15:10:31","13/04/2021 11:10:34",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",7,4738.89999999665,"popcorn.png",1,0,0,"recon_trial","SS5",3,2,"pred","grocery store.png",4,4,"cookedchicken.png",NA,NA,NA
"13/04/2021 15:10:32","13/04/2021 11:10:35",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",8,1206.18000000104,"strawberries.png",1,1,0,"recon_trial","SS5",3,2,"pred","grocery store.png",5,2,"strawberries.png",NA,NA,NA
"13/04/2021 15:10:33","13/04/2021 11:10:36",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",9,672.194999999192,"kiwi.png",1,1,0,"recon_trial","SS5",3,2,"pred","grocery store.png",6,3,"kiwi.png",NA,NA,NA
"13/04/2021 15:10:38","13/04/2021 11:10:41",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",11,3163.65000000224,"zebra.png",1,1,0,"recon_trial","SS5",3,1,"rand","pet store.png",1,2,"zebra.png",NA,NA,NA
"13/04/2021 15:10:41","13/04/2021 11:10:44",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",12,2550.900000002,"turtle.png",1,1,0,"recon_trial","SS5",3,1,"rand","pet store.png",2,4,"turtle.png",NA,NA,NA
"13/04/2021 15:10:42","13/04/2021 11:10:45",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",13,1125.67499999568,"chicken.png",1,1,0,"recon_trial","SS5",3,1,"rand","pet store.png",3,3,"chicken.png",NA,NA,NA
"13/04/2021 15:10:44","13/04/2021 11:10:47",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",14,1920.78000000038,"redpanda.png",1,0,0,"recon_trial","SS5",3,1,"rand","pet store.png",4,1,"lemur.png",NA,NA,NA
"13/04/2021 15:10:46","13/04/2021 11:10:48",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",15,1657.28999999556,"lemur.png",1,0,0,"recon_trial","SS5",3,1,"rand","pet store.png",5,4,"sheep.png",NA,NA,NA
"13/04/2021 15:10:47","13/04/2021 11:10:49",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b3",2,"SS5",16,958.654999994906,"sheep.png",1,0,0,"recon_trial","SS5",3,1,"rand","pet store.png",6,1,"redpanda.png",NA,NA,NA
"13/04/2021 15:13:59","13/04/2021 11:14:02",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",4,2804.62499999703,"cheese.png",1,1,0,"recon_trial","SS5",4,3,"pred","grocery store.png",1,1,"cheese.png",NA,NA,NA
"13/04/2021 15:14:01","13/04/2021 11:14:03",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",5,1318.65999999718,"taco.png",1,1,0,"recon_trial","SS5",4,3,"pred","grocery store.png",2,4,"taco.png",NA,NA,NA
"13/04/2021 15:14:05","13/04/2021 11:14:08",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",6,4155.3899999999,"cereal.png",1,0,0,"recon_trial","SS5",4,3,"pred","grocery store.png",3,3,"walnuts.png",NA,NA,NA
"13/04/2021 15:14:06","13/04/2021 11:14:09",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",7,1234.76500000106,"burrito.png",1,1,0,"recon_trial","SS5",4,3,"pred","grocery store.png",4,4,"burrito.png",NA,NA,NA
"13/04/2021 15:14:08","13/04/2021 11:14:11",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",8,1800.53000000044,"walnuts.png",1,0,0,"recon_trial","SS5",4,3,"pred","grocery store.png",5,2,"cereal.png",NA,NA,NA
"13/04/2021 15:14:09","13/04/2021 11:14:12",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",9,1160.12000000046,"pizza.png",1,1,0,"recon_trial","SS5",4,3,"pred","grocery store.png",6,3,"pizza.png",NA,NA,NA
"13/04/2021 15:14:16","13/04/2021 11:14:18",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",11,2989.05499999819,"bear.png",1,1,0,"recon_trial","SS5",4,1,"rand","pet store.png",1,4,"bear.png",NA,NA,NA
"13/04/2021 15:14:22","13/04/2021 11:14:25",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",12,6228.42500000115,"hedgehog.png",1,1,0,"recon_trial","SS5",4,1,"rand","pet store.png",2,2,"hedgehog.png",NA,NA,NA
"13/04/2021 15:14:23","13/04/2021 11:14:26",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",13,1190.77000000107,"cat.png",1,1,0,"recon_trial","SS5",4,1,"rand","pet store.png",3,3,"cat.png",NA,NA,NA
"13/04/2021 15:14:25","13/04/2021 11:14:28",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",14,1870.55500000133,"armadillo.png",1,1,0,"recon_trial","SS5",4,1,"rand","pet store.png",4,1,"armadillo.png",NA,NA,NA
"13/04/2021 15:14:27","13/04/2021 11:14:29",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",15,1504.49500000104,"moose.png",1,1,0,"recon_trial","SS5",4,1,"rand","pet store.png",5,2,"moose.png",NA,NA,NA
"13/04/2021 15:14:28","13/04/2021 11:14:30",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b4",2,"SS5",16,1012.1599999984,"snake.png",1,1,0,"recon_trial","SS5",4,1,"rand","pet store.png",6,1,"snake.png",NA,NA,NA
"13/04/2021 15:18:51","13/04/2021 11:18:53",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",11,4090.76500000083,"hermitcrab.png",1,1,0,"recon_trial","SS5",5,4,"rand","pet store.png",1,3,"hermitcrab.png",NA,NA,NA
"13/04/2021 15:18:56","13/04/2021 11:18:58",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",12,5164.87999999663,"bloodhound.png",1,1,0,"recon_trial","SS5",5,4,"rand","pet store.png",2,4,"bloodhound.png",NA,NA,NA
"13/04/2021 15:18:58","13/04/2021 11:19:01",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",13,2674.4949999993,"crow.png",1,0,0,"recon_trial","SS5",5,4,"rand","pet store.png",3,2,"cuttlefish.png",NA,NA,NA
"13/04/2021 15:19:00","13/04/2021 11:19:03",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",14,1685.65999999555,"cow.png",1,1,0,"recon_trial","SS5",5,4,"rand","pet store.png",4,1,"cow.png",NA,NA,NA
"13/04/2021 15:19:01","13/04/2021 11:19:04",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",15,1300.54999999993,"cuttlefish.png",1,0,0,"recon_trial","SS5",5,4,"rand","pet store.png",5,4,"crow.png",NA,NA,NA
"13/04/2021 15:19:03","13/04/2021 11:19:05",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",16,1102.33499999595,"rhino.png",1,1,0,"recon_trial","SS5",5,4,"rand","pet store.png",6,1,"rhino.png",NA,NA,NA
"13/04/2021 15:19:08","13/04/2021 11:19:11",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",4,3868.24999999953,"dumplings.png",1,1,0,"recon_trial","SS5",5,2,"pred","grocery store.png",1,1,"dumplings.png",NA,NA,NA
"13/04/2021 15:19:09","13/04/2021 11:19:12",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",5,1230.34000000189,"coconut.png",1,1,0,"recon_trial","SS5",5,2,"pred","grocery store.png",2,4,"coconut.png",NA,NA,NA
"13/04/2021 15:19:19","13/04/2021 11:19:22",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",6,9801.76999999821,"apple.png",1,1,0,"recon_trial","SS5",5,2,"pred","grocery store.png",3,3,"apple.png",NA,NA,NA
"13/04/2021 15:19:21","13/04/2021 11:19:24",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",7,2139.86999999906,"rice.png",1,1,0,"recon_trial","SS5",5,2,"pred","grocery store.png",4,4,"rice.png",NA,NA,NA
"13/04/2021 15:19:23","13/04/2021 11:19:26",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",8,1446.25999999698,"chocolatemilk.png",1,1,0,"recon_trial","SS5",5,2,"pred","grocery store.png",5,2,"chocolatemilk.png",NA,NA,NA
"13/04/2021 15:19:24","13/04/2021 11:19:27",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b5",2,"SS5",9,1067.27999999566,"pancakes.png",1,1,0,"recon_trial","SS5",5,2,"pred","grocery store.png",6,3,"pancakes.png",NA,NA,NA
"13/04/2021 15:22:44","13/04/2021 11:22:47",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",4,2356.41999999643,"cake.png",1,1,0,"recon_trial","SS5",6,4,"pred","grocery store.png",1,1,"cake.png",NA,NA,NA
"13/04/2021 15:22:46","13/04/2021 11:22:48",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",5,1434.24999999843,"muffin.png",1,1,0,"recon_trial","SS5",6,4,"pred","grocery store.png",2,4,"muffin.png",NA,NA,NA
"13/04/2021 15:22:55","13/04/2021 11:22:58",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",6,9496.10499999835,"edamame.png",1,0,0,"recon_trial","SS5",6,4,"pred","grocery store.png",3,3,"pretzel.png",NA,NA,NA
"13/04/2021 15:22:57","13/04/2021 11:22:59",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",7,1314.93999999657,"pretzel.png",1,0,0,"recon_trial","SS5",6,4,"pred","grocery store.png",4,4,"edamame.png",NA,NA,NA
"13/04/2021 15:22:58","13/04/2021 11:23:01",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",8,1496.46000000212,"salad.png",1,1,0,"recon_trial","SS5",6,4,"pred","grocery store.png",5,2,"salad.png",NA,NA,NA
"13/04/2021 15:22:59","13/04/2021 11:23:02",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",9,681.160000000091,"hummus.png",1,1,0,"recon_trial","SS5",6,4,"pred","grocery store.png",6,3,"hummus.png",NA,NA,NA
"13/04/2021 15:23:04","13/04/2021 11:23:07",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",11,4131.00500000292,"ostrich.png",1,1,0,"recon_trial","SS5",6,3,"rand","pet store.png",1,4,"ostrich.png",NA,NA,NA
"13/04/2021 15:23:06","13/04/2021 11:23:08",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",12,1572.78499999666,"goose.png",1,1,0,"recon_trial","SS5",6,3,"rand","pet store.png",2,2,"goose.png",NA,NA,NA
"13/04/2021 15:23:07","13/04/2021 11:23:10",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",13,1387.93499999883,"emu.png",1,1,0,"recon_trial","SS5",6,3,"rand","pet store.png",3,3,"emu.png",NA,NA,NA
"13/04/2021 15:23:10","13/04/2021 11:23:12",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",14,2564.01000000187,"walrus.png",1,1,0,"recon_trial","SS5",6,3,"rand","pet store.png",4,1,"walrus.png",NA,NA,NA
"13/04/2021 15:23:11","13/04/2021 11:23:14",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",15,1213.64999999787,"tiger.png",1,1,0,"recon_trial","SS5",6,3,"rand","pet store.png",5,3,"tiger.png",NA,NA,NA
"13/04/2021 15:23:12","13/04/2021 11:23:15",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b6",2,"SS5",16,1329.29500000319,"platypus.png",1,1,0,"recon_trial","SS5",6,3,"rand","pet store.png",6,2,"platypus.png",NA,NA,NA
"13/04/2021 15:26:36","13/04/2021 11:26:38",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",4,2556.52499999997,"bakedpotato.png",1,1,0,"recon_trial","SS5",7,3,"pred","grocery store.png",1,1,"bakedpotato.png",NA,NA,NA
"13/04/2021 15:26:38","13/04/2021 11:26:41",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",5,2283.38500000245,"cinnamon.png",1,1,0,"recon_trial","SS5",7,3,"pred","grocery store.png",2,4,"cinnamon.png",NA,NA,NA
"13/04/2021 15:26:40","13/04/2021 11:26:42",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",6,1400.80999999918,"chocolate.png",1,1,0,"recon_trial","SS5",7,3,"pred","grocery store.png",3,3,"chocolate.png",NA,NA,NA
"13/04/2021 15:26:41","13/04/2021 11:26:44",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",7,1476.324999996,"artichoke.png",1,1,0,"recon_trial","SS5",7,3,"pred","grocery store.png",4,4,"artichoke.png",NA,NA,NA
"13/04/2021 15:26:42","13/04/2021 11:26:45",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",8,1104.7550000003,"cherries.png",1,1,0,"recon_trial","SS5",7,3,"pred","grocery store.png",5,2,"cherries.png",NA,NA,NA
"13/04/2021 15:26:43","13/04/2021 11:26:46",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",9,799.320000005537,"pork.png",1,1,0,"recon_trial","SS5",7,3,"pred","grocery store.png",6,3,"pork.png",NA,NA,NA
"13/04/2021 15:26:48","13/04/2021 11:26:51",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",11,3645.17499999783,"koala.png",1,1,0,"recon_trial","SS5",7,4,"rand","pet store.png",1,3,"koala.png",NA,NA,NA
"13/04/2021 15:26:49","13/04/2021 11:26:52",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",12,1452.42000000144,"grasshopper.png",1,1,0,"recon_trial","SS5",7,4,"rand","pet store.png",2,1,"grasshopper.png",NA,NA,NA
"13/04/2021 15:26:53","13/04/2021 11:26:55",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",13,3272.68999999797,"kangaroo.png",1,1,0,"recon_trial","SS5",7,4,"rand","pet store.png",3,4,"kangaroo.png",NA,NA,NA
"13/04/2021 15:26:54","13/04/2021 11:26:57",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",14,1618.24999999953,"surgeonfish.png",1,1,0,"recon_trial","SS5",7,4,"rand","pet store.png",4,2,"surgeonfish.png",NA,NA,NA
"13/04/2021 15:26:56","13/04/2021 11:26:58",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",15,1414.0849999967,"tortoise.png",1,1,0,"recon_trial","SS5",7,4,"rand","pet store.png",5,4,"tortoise.png",NA,NA,NA
"13/04/2021 15:26:57","13/04/2021 11:27:00",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b7",2,"SS5",16,1180.48499999713,"butterfly.png",1,1,0,"recon_trial","SS5",7,4,"rand","pet store.png",6,1,"butterfly.png",NA,NA,NA
"13/04/2021 15:30:16","13/04/2021 11:30:19",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",11,4610.59999999998,"toucan.png",1,1,0,"recon_trial","SS5",8,2,"rand","pet store.png",1,3,"toucan.png",NA,NA,NA
"13/04/2021 15:30:19","13/04/2021 11:30:21",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",12,2862.02000000048,"chimp.png",1,0,0,"recon_trial","SS5",8,2,"rand","pet store.png",2,4,"pangolin.png",NA,NA,NA
"13/04/2021 15:30:21","13/04/2021 11:30:23",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",13,1850.695000001,"pangolin.png",1,0,0,"recon_trial","SS5",8,2,"rand","pet store.png",3,2,"chimp.png",NA,NA,NA
"13/04/2021 15:30:25","13/04/2021 11:30:27",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",14,4028.87499999633,"goat.png",1,1,0,"recon_trial","SS5",8,2,"rand","pet store.png",4,4,"goat.png",NA,NA,NA
"13/04/2021 15:30:26","13/04/2021 11:30:29",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",15,1509.48499999504,"penguin.png",1,1,0,"recon_trial","SS5",8,2,"rand","pet store.png",5,1,"penguin.png",NA,NA,NA
"13/04/2021 15:30:27","13/04/2021 11:30:30",48742,5,3598281,"5e3adfc595ff562fbdd130fa","Edge 89.0.774.75","retrieval_b8",2,"SS5",16,875.804999996035,"goldenretriever.png",1,1,0,"recon_trial","SS5",8,2,"rand","pet store.png",6,2,"goldenretriever.png",NA,NA,NA
