utc_date,local_date,exp_id,exp_ver,id,prolific_id,browser,task,task_ver,gorilla_counterbalance,trial_row,rt,response,response_bin,confidence,recog_correct,attempt,accuracy,dishonest,display,counterbalance_order,list,quarter,event,event_name,condition,seq_pos,spatial_pos,recog_block,recog_stim,recog_cond
20/07/2021 16:18:39,20/07/2021 12:18:40,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,18,2968.2000000011176,maybe_old,old,low,old,1,1,0,recog_trial,SS7,4,2,4,grocery store.png,pred,3,4,1,watermelonB.png,target
20/07/2021 16:18:43,20/07/2021 12:18:43,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,19,2311.7000000011176,def_new,new,high,old,1,0,0,recog_trial,SS7,2,1,2,pet store.png,rand,2,3,1,rabbitB.png,target
20/07/2021 16:18:45,20/07/2021 12:18:46,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,20,1864.8999999985099,def_old,old,high,old,1,1,0,recog_trial,SS7,1,1,1,grocery store.png,pred,3,4,1,brusselsproutsB.png,target
20/07/2021 16:18:50,20/07/2021 12:18:50,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,21,3293.699999999255,def_new,new,high,new,1,1,0,recog_trial,SS7,4,2,4,grocery store.png,pred,1,3,1,porkA.png,lure
20/07/2021 16:18:52,20/07/2021 12:18:53,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,22,1531.0999999996275,def_old,old,high,old,1,1,0,recog_trial,SS7,4,2,2,pet store.png,rand,5,2,1,armadilloB.png,target
20/07/2021 16:18:54,20/07/2021 12:18:55,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,23,1096.5,def_old,old,high,old,1,1,0,recog_trial,SS7,4,2,2,pet store.png,rand,2,3,1,mooseB.png,target
20/07/2021 16:18:56,20/07/2021 12:18:57,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,24,993.4000000003725,def_old,old,high,new,1,0,0,recog_trial,SS7,5,3,1,pet store.png,rand,5,1,1,stingrayA.png,lure
20/07/2021 16:19:00,20/07/2021 12:19:00,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,25,2545.9000000003725,maybe_old,old,low,new,1,0,0,recog_trial,SS7,8,4,4,pet store.png,rand,3,1,1,chameleonA.png,lure
20/07/2021 16:19:03,20/07/2021 12:19:04,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,26,2217.800000000745,maybe_new,new,low,new,1,1,0,recog_trial,SS7,7,4,3,grocery store.png,pred,2,2,1,saladA.png,lure
20/07/2021 16:19:07,20/07/2021 12:19:08,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,27,3085.0999999996275,def_new,new,high,old,1,0,0,recog_trial,SS7,6,3,4,pet store.png,rand,5,1,1,platypusB.png,target
20/07/2021 16:19:20,20/07/2021 12:19:20,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,29,4392.5,maybe_new,new,low,new,1,1,0,recog_trial,SS7,5,3,1,pet store.png,rand,4,4,2,canadiangooseA.png,lure
20/07/2021 16:19:22,20/07/2021 12:19:23,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,30,1414.9000000003725,def_old,old,high,old,1,1,0,recog_trial,SS7,7,4,1,pet store.png,rand,3,4,2,goatB.png,target
20/07/2021 16:19:25,20/07/2021 12:19:25,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,31,1295.300000000745,def_old,old,high,new,1,0,0,recog_trial,SS7,7,4,3,grocery store.png,pred,1,3,2,coffeeA.png,lure
20/07/2021 16:19:27,20/07/2021 12:19:27,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,32,982.2999999988824,def_old,old,high,old,1,1,0,recog_trial,SS7,3,2,4,grocery store.png,pred,2,2,2,waffleB.png,target
20/07/2021 16:19:28,20/07/2021 12:19:29,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,33,896.5,def_old,old,high,old,1,1,0,recog_trial,SS7,8,4,2,grocery store.png,pred,1,3,2,edamameB.png,target
20/07/2021 16:19:31,20/07/2021 12:19:31,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,34,1544.9000000003725,def_new,new,high,new,1,1,0,recog_trial,SS7,2,1,1,grocery store.png,pred,4,2,2,dragonfruitA.png,lure
20/07/2021 16:19:33,20/07/2021 12:19:34,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,35,1080.699999999255,def_new,new,high,new,1,1,0,recog_trial,SS7,2,1,2,pet store.png,rand,1,2,2,wolfA.png,lure
20/07/2021 16:19:35,20/07/2021 12:19:36,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,36,941.5,def_new,new,high,new,1,1,0,recog_trial,SS7,7,4,1,pet store.png,rand,5,1,2,grasshopperA.png,lure
20/07/2021 16:19:38,20/07/2021 12:19:39,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,37,1978.199999999255,def_old,old,high,new,1,0,0,recog_trial,SS7,1,1,1,grocery store.png,pred,1,3,2,carrotsA.png,lure
20/07/2021 16:19:41,20/07/2021 12:19:41,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,38,1523.2000000011176,def_old,old,high,new,1,0,0,recog_trial,SS7,6,3,4,pet store.png,rand,3,3,2,pandaA.png,lure
20/07/2021 16:19:43,20/07/2021 12:19:43,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,39,1177.5999999996275,def_new,new,high,new,1,1,0,recog_trial,SS7,5,3,2,grocery store.png,pred,6,4,2,cookedchickenA.png,lure
20/07/2021 16:19:48,20/07/2021 12:19:48,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,40,3688.39999999851,maybe_old,old,low,old,1,1,0,recog_trial,SS7,2,1,1,grocery store.png,pred,2,2,2,asparagusB.png,target
20/07/2021 16:19:52,20/07/2021 12:19:52,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,41,3356,maybe_old,old,low,old,1,1,0,recog_trial,SS7,6,3,4,pet store.png,rand,2,1,2,tigerB.png,target
20/07/2021 16:19:54,20/07/2021 12:19:55,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,42,1306.5999999996275,def_new,new,high,old,1,0,0,recog_trial,SS7,6,3,3,grocery store.png,pred,4,2,2,cantaloupeB.png,target
20/07/2021 16:19:56,20/07/2021 12:19:57,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,43,929,def_new,new,high,new,1,1,0,recog_trial,SS7,8,4,2,grocery store.png,pred,3,4,2,grapesA.png,lure
20/07/2021 16:19:59,20/07/2021 12:20:00,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,44,2191,maybe_old,old,low,old,1,1,0,recog_trial,SS7,1,1,3,pet store.png,rand,3,1,2,toadB.png,target
20/07/2021 16:20:01,20/07/2021 12:20:02,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,45,1129.5,def_old,old,high,old,1,1,0,recog_trial,SS7,6,3,4,pet store.png,rand,1,2,2,kangarooB.png,target
20/07/2021 16:20:04,20/07/2021 12:20:04,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,46,1156.4000000003725,def_new,new,high,old,1,0,0,recog_trial,SS7,3,2,3,pet store.png,rand,4,1,2,cuttlefishB.png,target
20/07/2021 16:20:06,20/07/2021 12:20:06,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,47,891.9000000003725,def_new,new,high,old,1,0,0,recog_trial,SS7,4,2,2,pet store.png,rand,6,3,2,redpandaB.png,target
20/07/2021 16:20:09,20/07/2021 12:20:09,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,48,1991.7999999988824,def_new,new,high,old,1,0,0,recog_trial,SS7,1,1,3,pet store.png,rand,1,2,2,toucanB.png,target
20/07/2021 16:20:11,20/07/2021 12:20:11,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,49,1368.7999999988824,def_new,new,high,new,1,1,0,recog_trial,SS7,3,2,3,pet store.png,rand,6,3,2,batA.png,lure
20/07/2021 16:20:13,20/07/2021 12:20:13,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,50,843.3999999985099,def_new,new,high,new,1,1,0,recog_trial,SS7,3,2,4,grocery store.png,pred,3,4,2,popcornshrimpA.png,lure
20/07/2021 16:20:16,20/07/2021 12:20:16,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,51,1787,maybe_old,old,low,new,1,0,0,recog_trial,SS7,3,2,3,pet store.png,rand,3,3,2,boarA.png,lure
20/07/2021 16:20:18,20/07/2021 12:20:18,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,52,1274.199999999255,def_old,old,high,old,1,1,0,recog_trial,SS7,7,4,1,pet store.png,rand,4,3,2,crowB.png,target
20/07/2021 16:20:25,20/07/2021 12:20:26,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,54,3043.0999999996275,maybe_old,old,low,old,1,1,0,recog_trial,SS7,6,3,3,grocery store.png,pred,6,4,3,starfruitB.png,target
20/07/2021 16:20:27,20/07/2021 12:20:28,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,55,1012.6999999992549,def_old,old,high,new,1,0,0,recog_trial,SS7,3,2,4,grocery store.png,pred,6,4,3,celeryA.png,lure
20/07/2021 16:20:31,20/07/2021 12:20:31,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,56,2511.5999999996275,maybe_old,old,low,new,1,0,0,recog_trial,SS7,5,3,1,pet store.png,rand,2,4,3,walrusA.png,lure
20/07/2021 16:20:33,20/07/2021 12:20:33,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,57,1343.5,maybe_old,old,low,new,1,0,0,recog_trial,SS7,3,2,4,grocery store.png,pred,5,1,3,cornA.png,lure
20/07/2021 16:20:35,20/07/2021 12:20:36,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,58,1186.5999999996275,def_new,new,high,new,1,1,0,recog_trial,SS7,5,3,2,grocery store.png,pred,3,4,3,burgerA.png,lure
20/07/2021 16:20:38,20/07/2021 12:20:38,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,59,1365.0999999996275,def_old,old,high,new,1,0,0,recog_trial,SS7,8,4,4,pet store.png,rand,4,3,3,surgeonfishA.png,lure
20/07/2021 16:20:40,20/07/2021 12:20:40,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,60,1358.199999999255,def_old,old,high,old,1,1,0,recog_trial,SS7,8,4,4,pet store.png,rand,2,4,3,sheepB.png,target
20/07/2021 16:20:42,20/07/2021 12:20:43,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,61,1368.4000000003725,def_new,new,high,new,1,1,0,recog_trial,SS7,7,4,1,pet store.png,rand,2,1,3,hummingbirdA.png,lure
20/07/2021 16:20:44,20/07/2021 12:20:45,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,62,1007.2000000011176,def_old,old,high,old,1,1,0,recog_trial,SS7,8,4,4,pet store.png,rand,5,1,3,flamingoB.png,target
20/07/2021 16:20:46,20/07/2021 12:20:47,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,63,873.7000000011176,def_old,old,high,old,1,1,0,recog_trial,SS7,8,4,2,grocery store.png,pred,6,4,3,bellpeppersB.png,target
20/07/2021 16:20:48,20/07/2021 12:20:48,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,64,740.8000000007451,def_old,old,high,new,1,0,0,recog_trial,SS7,3,2,3,pet store.png,rand,5,4,3,giraffeA.png,lure
20/07/2021 16:20:50,20/07/2021 12:20:50,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,65,746.5,def_old,old,high,old,1,1,0,recog_trial,SS7,5,3,2,grocery store.png,pred,1,3,3,eggB.png,target
20/07/2021 16:20:54,20/07/2021 12:20:55,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,66,3320.199999999255,maybe_new,new,low,old,1,0,0,recog_trial,SS7,4,2,2,pet store.png,rand,1,1,3,vultureB.png,target
20/07/2021 16:20:56,20/07/2021 12:20:57,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,67,1131.300000000745,def_old,old,high,old,1,1,0,recog_trial,SS7,2,1,1,grocery store.png,pred,6,4,3,milkB.png,target
20/07/2021 16:20:58,20/07/2021 12:20:59,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,68,928.7000000011176,def_old,old,high,old,1,1,0,recog_trial,SS7,6,3,4,pet store.png,rand,6,4,3,manateeB.png,target
20/07/2021 16:21:00,20/07/2021 12:21:00,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,69,834.0999999996275,def_old,old,high,old,1,1,0,recog_trial,SS7,2,1,2,pet store.png,rand,5,4,3,bloodhoundB.png,target
20/07/2021 16:21:03,20/07/2021 12:21:03,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,70,1868.199999999255,maybe_old,old,low,new,1,0,0,recog_trial,SS7,5,3,1,pet store.png,rand,1,2,3,frogA.png,lure
20/07/2021 16:21:05,20/07/2021 12:21:05,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,71,897.5,def_old,old,high,old,1,1,0,recog_trial,SS7,3,2,4,grocery store.png,pred,1,3,3,butterB.png,target
20/07/2021 16:21:09,20/07/2021 12:21:09,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,72,3251.9000000003725,maybe_old,old,low,new,1,0,0,recog_trial,SS7,1,1,1,grocery store.png,pred,6,4,3,mushroomsA.png,lure
20/07/2021 16:21:13,20/07/2021 12:21:13,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,73,2777,def_new,new,high,new,1,1,0,recog_trial,SS7,8,4,2,grocery store.png,pred,4,2,3,chocolateA.png,lure
20/07/2021 16:21:15,20/07/2021 12:21:15,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,74,995.6999999992549,def_old,old,high,old,1,1,0,recog_trial,SS7,1,1,1,grocery store.png,pred,4,2,3,cinnamonB.png,target
20/07/2021 16:21:19,20/07/2021 12:21:19,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,75,2619.199999999255,maybe_old,old,low,new,1,0,0,recog_trial,SS7,2,1,1,grocery store.png,pred,3,4,3,cupcakeA.png,lure
20/07/2021 16:21:20,20/07/2021 12:21:21,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,76,945.0999999996275,def_old,old,high,old,1,1,0,recog_trial,SS7,3,2,4,grocery store.png,pred,4,2,3,sandwichB.png,target
20/07/2021 16:21:22,20/07/2021 12:21:23,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,77,668.0999999996275,def_old,old,high,new,1,0,0,recog_trial,SS7,1,1,1,grocery store.png,pred,5,1,3,croissantA.png,lure
20/07/2021 16:21:27,20/07/2021 12:21:28,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,79,1156.9000000003725,def_old,old,high,old,1,1,0,recog_trial,SS7,4,2,4,grocery store.png,pred,5,1,4,gummybearsB.png,target
20/07/2021 16:21:30,20/07/2021 12:21:30,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,80,1404,def_new,new,high,old,1,0,0,recog_trial,SS7,4,2,2,pet store.png,rand,3,2,4,bettafishB.png,target
20/07/2021 16:21:31,20/07/2021 12:21:32,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,81,787.0999999996275,def_old,old,high,new,1,0,0,recog_trial,SS7,8,4,4,pet store.png,rand,6,4,4,zebraA.png,lure
20/07/2021 16:21:33,20/07/2021 12:21:34,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,82,882.1999999992549,def_old,old,high,old,1,1,0,recog_trial,SS7,2,1,1,grocery store.png,pred,5,1,4,caramelappleB.png,target
20/07/2021 16:21:36,20/07/2021 12:21:36,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,83,1688.5,maybe_old,old,low,new,1,0,0,recog_trial,SS7,6,3,3,grocery store.png,pred,5,1,4,pineappleA.png,lure
20/07/2021 16:21:39,20/07/2021 12:21:40,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,84,2162.2999999988824,def_new,new,high,new,1,1,0,recog_trial,SS7,7,4,3,grocery store.png,pred,6,4,4,cupnoodleA.png,lure
20/07/2021 16:21:41,20/07/2021 12:21:42,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,85,1026.1000000014901,def_old,old,high,old,1,1,0,recog_trial,SS7,6,3,3,grocery store.png,pred,3,4,4,pizzaB.png,target
20/07/2021 16:21:44,20/07/2021 12:21:45,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,86,2048,def_new,new,high,new,1,1,0,recog_trial,SS7,3,2,3,pet store.png,rand,1,2,4,ratA.png,lure
20/07/2021 16:21:47,20/07/2021 12:21:47,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,87,1627.800000000745,maybe_new,new,low,new,1,1,0,recog_trial,SS7,1,1,3,pet store.png,rand,6,3,4,gorillaA.png,lure
20/07/2021 16:21:49,20/07/2021 12:21:50,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,88,1563.300000000745,def_new,new,high,new,1,1,0,recog_trial,SS7,2,1,2,pet store.png,rand,4,3,4,caterpillarA.png,lure
20/07/2021 16:21:52,20/07/2021 12:21:52,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,89,1575.7999999988824,maybe_old,old,low,old,1,1,0,recog_trial,SS7,5,3,2,grocery store.png,pred,5,1,4,strawberriesB.png,target
20/07/2021 16:21:54,20/07/2021 12:21:54,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,90,899.3999999985099,def_old,old,high,old,1,1,0,recog_trial,SS7,8,4,2,grocery store.png,pred,5,1,4,jalapenoB.png,target
20/07/2021 16:21:57,20/07/2021 12:21:57,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,91,1756.3999999985099,maybe_old,old,low,new,1,0,0,recog_trial,SS7,8,4,4,pet store.png,rand,1,2,4,elephantA.png,lure
20/07/2021 16:21:59,20/07/2021 12:21:59,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,92,1137.699999999255,def_old,old,high,old,1,1,0,recog_trial,SS7,6,3,3,grocery store.png,pred,2,2,4,granolaB.png,target
20/07/2021 16:22:01,20/07/2021 12:22:01,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,93,744.6999999992549,def_old,old,high,old,1,1,0,recog_trial,SS7,7,4,3,grocery store.png,pred,3,4,4,garlicB.png,target
20/07/2021 16:22:03,20/07/2021 12:22:03,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,94,1089.199999999255,def_old,old,high,old,1,1,0,recog_trial,SS7,2,1,1,grocery store.png,pred,1,3,4,clamsB.png,target
20/07/2021 16:22:06,20/07/2021 12:22:06,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,95,2132.4000000003725,maybe_new,new,low,new,1,1,0,recog_trial,SS7,5,3,2,grocery store.png,pred,4,2,4,guavaA.png,lure
20/07/2021 16:22:08,20/07/2021 12:22:09,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,96,1466.1000000014901,def_new,new,high,new,1,1,0,recog_trial,SS7,4,2,4,grocery store.png,pred,2,2,4,bakedpotatoA.png,lure
20/07/2021 16:22:11,20/07/2021 12:22:11,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,97,1297.2000000011176,def_old,old,high,old,1,1,0,recog_trial,SS7,7,4,1,pet store.png,rand,1,2,4,turkeyB.png,target
20/07/2021 16:22:13,20/07/2021 12:22:14,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,98,1672.5999999996275,maybe_old,old,low,old,1,1,0,recog_trial,SS7,2,1,2,pet store.png,rand,6,1,4,mantisB.png,target
20/07/2021 16:22:15,20/07/2021 12:22:16,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,99,1087.7999999988824,def_old,old,high,new,1,0,0,recog_trial,SS7,2,1,2,pet store.png,rand,3,1,4,pufferfishA.png,lure
20/07/2021 16:22:19,20/07/2021 12:22:20,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,100,2703.9000000003725,def_new,new,high,new,1,1,0,recog_trial,SS7,4,2,4,grocery store.png,pred,4,2,4,bagelA.png,lure
20/07/2021 16:22:23,20/07/2021 12:22:23,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,101,2837.699999999255,def_new,new,high,new,1,1,0,recog_trial,SS7,6,3,3,grocery store.png,pred,1,3,4,fortunecookieA.png,lure
20/07/2021 16:22:25,20/07/2021 12:22:26,56975,3,4304278,60eeffb407f8d0c9c876a130,Chrome 91.0.4472.124,recognition,3,SS7,102,1358,def_old,old,high,old,1,1,0,recog_trial,SS7,4,2,4,grocery store.png,pred,6,4,4,raspberriesB.png,target
20/07/2021 16:21:17,20/07/2021 12:21:17,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,4,3555.2999999523163,maybe_old,old,low,old,1,1,0,recog_trial,SS5,8,4,3,grocery store.png,pred,4,4,1,guavaB.png,target
20/07/2021 16:21:20,20/07/2021 12:21:20,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,5,1471.3999999761581,def_new,new,high,old,1,0,0,recog_trial,SS5,6,3,2,grocery store.png,pred,2,4,1,pieB.png,target
20/07/2021 16:21:23,20/07/2021 12:21:23,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,6,1815.1999999284744,maybe_new,new,low,new,1,1,0,recog_trial,SS5,5,3,1,grocery store.png,pred,4,4,1,cupcakeA.png,lure
20/07/2021 16:21:26,20/07/2021 12:21:26,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,7,2317.2000000476837,def_new,new,high,old,1,0,0,recog_trial,SS5,4,2,2,pet store.png,rand,2,1,1,squirrelB.png,target
20/07/2021 16:21:28,20/07/2021 12:21:28,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,8,891.6000000238419,def_old,old,high,old,1,1,0,recog_trial,SS5,1,1,2,grocery store.png,pred,5,2,1,celeryB.png,target
20/07/2021 16:21:30,20/07/2021 12:21:30,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,9,702.6999999284744,def_old,old,high,new,1,0,0,recog_trial,SS5,7,4,2,pet store.png,rand,1,2,1,donkeyA.png,lure
20/07/2021 16:21:32,20/07/2021 12:21:32,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,10,900.2000000476837,def_old,old,high,new,1,0,0,recog_trial,SS5,5,3,3,pet store.png,rand,6,4,1,zebraA.png,lure
20/07/2021 16:21:36,20/07/2021 12:21:36,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,11,2629.2000000476837,def_new,new,high,new,1,1,0,recog_trial,SS5,2,1,3,grocery store.png,pred,2,4,1,onionA.png,lure
20/07/2021 16:21:39,20/07/2021 12:21:39,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,12,1702,maybe_old,old,low,new,1,0,0,recog_trial,SS5,6,3,1,pet store.png,rand,5,4,1,canadiangooseA.png,lure
20/07/2021 16:21:41,20/07/2021 12:21:41,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,13,1482.5,def_old,old,high,old,1,1,0,recog_trial,SS5,8,4,3,grocery store.png,pred,3,3,1,cantaloupeB.png,target
20/07/2021 16:21:43,20/07/2021 12:21:43,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,14,981.6999999284744,def_old,old,high,old,1,1,0,recog_trial,SS5,6,3,1,pet store.png,rand,3,4,1,grasshopperB.png,target
20/07/2021 16:21:45,20/07/2021 12:21:45,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,15,1125.6999999284744,def_new,new,high,old,1,0,0,recog_trial,SS5,4,2,2,pet store.png,rand,6,1,1,horseB.png,target
20/07/2021 16:21:47,20/07/2021 12:21:47,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,16,1015.7999999523163,def_new,new,high,new,1,1,0,recog_trial,SS5,8,4,3,grocery store.png,pred,2,4,1,seaweedA.png,lure
20/07/2021 16:21:49,20/07/2021 12:21:49,56975,3,4304289,5cacd539c8e337001dbf3bd1,Chrome 91.0.4472.77,recognition,3,SS5,17,1090.8999999761581,def_old,old,high,old,1,1,0,recog_trial,SS5,3,2,4,grocery store.png,pred,3,3,1,gummybearsB.png,target
